draw,precip_scale,evap_scale,qin_scale,net_unresolved_m_per_day,weighted_MAE_m,skill_vs_frozen,final_level_m
1097,1.2701137669655738,2.2191191063640145,0.7322999961591463,-0.0002893732420371391,0.14907376688937662,0.7046430938662726,1552.3856345210015
1098,1.3392896524271487,2.3218898804772716,0.7407225373448924,-0.0002660434833788014,0.1516213387752642,0.6995956400716195,1552.366696590881
1099,1.1869635174373714,2.324602412699401,0.7139951226644466,-0.0002718196764506582,0.45253781360383155,0.10339577966300073,1551.6515695208404
1100,1.2805968082998793,2.0679621897268095,0.7635382882440552,-0.000290509286989065,0.3281869178481635,0.3497697501591409,1552.989093069264
1101,1.3692000398109965,2.1376327680232343,0.808131144011908,-0.0002604709788149835,0.46120186593839624,0.0862298641198812,1553.218330497716
1102,1.3075275196976086,2.392331007377327,0.7927720553500124,-0.0002795948176884948,0.24811415914330498,0.5084163233970034,1552.031267218499
1103,1.16884709855859,2.189891562794185,0.7331433947270092,-0.00023860454239266752,0.24317678312572344,0.5181986488550694,1552.0915700328403
1104,1.3276037136361118,2.0553259070505634,0.7914235042993983,-0.00024830356296141523,0.4957830269795411,0.017714893654258712,1553.3122383753782
1105,1.3055311352982961,2.3903143462725085,0.8239877191391771,-0.00025059150756756804,0.2191188738726606,0.5658641086693607,1552.0936336807395
1106,1.393802050052165,2.1505160224941773,0.7888311957559629,-0.0002568961052922619,0.48746777246534845,0.034189742973984805,1553.2629065032695
1107,1.2239514166434065,2.411150231575289,0.8137156238028862,-0.00024011321653419335,0.4359086848374495,0.136342743616643,1551.6614281045145
1108,1.2486241947163288,2.258536956515442,0.8051274773182064,-0.0002539053674787165,0.16647755735035152,0.6701613080174739,1552.2737988054907
1109,1.1653667861046937,2.297251291094309,0.7883675886338255,-0.00026865563449101335,0.4082845207682114,0.19107395356906332,1551.7406545568376
1110,1.331480111393043,2.229806976328225,0.7038797971821741,-0.00025049132126638116,0.17795538167832847,0.6474205216712526,1552.6226552797314
1111,1.2467140279991893,2.105437209885984,0.6853903769353131,-0.0002763496657117079,0.17014603243868964,0.6628930308757,1552.6335961155169
1112,1.394227589236573,2.135665307193262,0.7163325855985996,-0.0002426748901133276,0.4748082805246833,0.059271743991604176,1553.2455135255675
1113,1.4046320337243405,2.25785033438826,0.7285626934582923,-0.0002826058393042702,0.28594292458676634,0.4334669385563401,1552.8449116451977
1114,1.1872759147100564,2.121980297665145,0.8082340574572244,-0.0002639682915948219,0.1459335405805761,0.7108647621482267,1552.4699994548675
1115,1.2790995546770871,2.233702682113339,0.7286521872526271,-0.0002564728078259818,0.14827955607775212,0.7062166480403845,1552.4021310695257
1116,1.4004513418050686,2.2087631176360323,0.7452790779736912,-0.0002777431745675725,0.36952875299547155,0.2678599897915732,1553.0202298985432
1117,1.3670944272250933,2.410829331338127,0.7893115453824899,-0.00028213173573538334,0.17311357462091445,0.6570134982385883,1552.2225670447754
1118,1.347959865734722,2.2611093811065426,0.7621541629847276,-0.0002783409990549159,0.18418787049487442,0.6350722148378036,1552.627837678533
1119,1.3702150045636745,2.1298640247853706,0.737857002867989,-0.00027501828003502607,0.42594500490389753,0.15608358561914237,1553.1539755294552
1120,1.1951523127000012,2.483811871043719,0.8077072726585924,-0.00024152286755714714,0.6322606657218116,-0.25268555289289374,1551.2755569708313
1121,1.3269835871416626,2.391862887592301,0.8338744464675966,-0.0002906117097179048,0.19333457820467326,0.6169500237451184,1552.1555173750262
1122,1.367880498485101,2.339868249693476,0.6892354564680888,-0.00027519687521256953,0.1525276186473919,0.6978000456843015,1552.3615482555474
1123,1.2985259196864773,2.430524030325343,0.8203686849108428,-0.00024374242313652717,0.2969634525595216,0.4116321844348545,1551.9263308617583
1124,1.1691237868328195,2.3760009812273917,0.6970895717936172,-0.0002910049321102897,0.602775435797302,-0.19426704996737754,1551.3575387858161
1125,1.2338090164661202,2.4603762574866512,0.8049327666925451,-0.0002684199996892642,0.5157731401003286,-0.02189112213120392,1551.4972379883252
1126,1.215690947499233,2.485993748079247,0.7956792102774458,-0.00026287829287739836,0.6055544910739394,-0.19977313722611956,1551.3237250042491
1127,1.3576841098788524,2.299267577755211,0.796296723372881,-0.000283310252915168,0.17170906451316412,0.6597962263383386,1552.573624617122
1128,1.1567077233670584,2.2865791615474422,0.7011931664809469,-0.00026107074817846435,0.46083646219009183,0.08695383133987467,1551.6454821347977
1129,1.3570274155034792,2.1243375982363633,0.8072598230618919,-0.00027218682790287554,0.4485984422145549,0.11120077828835828,1553.198508029909
1130,1.1767526982151169,2.3739804475258826,0.7153252539371361,-0.0002610507679688439,0.5547186258907171,-0.09905304291006312,1551.448032374744
1131,1.267042941074409,2.064766729377778,0.8148680127823934,-0.00028802555814655986,0.3346170582301863,0.33702984018793103,1553.0026279477868
1132,1.187962562438254,2.1945050457745277,0.8239750466060868,-0.00028993171817876196,0.18682703044496324,0.6298432994228688,1552.215784114804
1133,1.373983704761611,2.4487381936104406,0.7697936415744249,-0.00027232488758155784,0.20765572298291365,0.5885758228226106,1552.1086189240445
1134,1.3947190653814967,2.434236951164419,0.7910494358909798,-0.00025201563464668695,0.1601945300547158,0.6826097457400533,1552.2940367601789
1135,1.35050498264863,2.4663763973346713,0.7154063824407313,-0.00025194290628103476,0.30656507667926536,0.3926086764559428,1551.9009506527702
1136,1.1666122125914928,2.148058148174605,0.8074388183289637,-0.000239123357417072,0.16221701895093774,0.678602628488356,1552.312108497272
1137,1.2524370145910555,2.309763679998492,0.7932901500986687,-0.0002606145529880008,0.22779820037470078,0.5486679307202963,1552.0933667792747
1138,1.1522280176865556,2.415019545851722,0.7149325548614888,-0.0002777158812949259,0.693028691106078,-0.37308403978879157,1551.1820369042907
1139,1.178740613131423,2.148034853566521,0.6919668608602534,-0.00026578154900086314,0.19614251204555183,0.6113867199581717,1552.2056452868349
1140,1.4030023612753568,2.21169088039145,0.7034576792870847,-0.00024668672663594535,0.35948030282839455,0.2877687853812706,1553.0025946569617
1141,1.1915064875477503,2.4561833029948463,0.7787080412729549,-0.0002832364595501596,0.6324295592133984,-0.25302017822759937,1551.2811711140412
1142,1.321443819525987,2.2214494349357836,0.789861068076384,-0.00024837934993670696,0.21238636226094193,0.5792031007780274,1552.709384102818
1143,1.1769747375160773,2.452803888030745,0.7366457740354632,-0.0002515782343265482,0.6725012164744111,-0.3324133602691224,1551.2105824954838
1144,1.3425101925758252,2.453596544879541,0.7038514951410528,-0.00028069891568931757,0.32414678215593246,0.3577743911051453,1551.8688963291422
1145,1.2521110137895817,2.213805948628727,0.7576710496276765,-0.00028403835540366225,0.15243833410452587,0.6979769433833182,1552.3595198679966
1146,1.381258459738586,2.4326640306998883,0.7436492276740313,-0.0002592413786210526,0.18390781257352928,0.6356270880587114,1552.1783105039258
1147,1.1805285795544218,2.4585024154378274,0.7109376091361603,-0.0002847949545540872,0.7071192445344545,-0.4010013746301764,1551.1446852676368
1148,1.2618760782882288,2.3417442803936193,0.763691025573504,-0.0002672910593574645,0.2787135773528361,0.44779030125746877,1551.9835311669297
1149,1.3663073476943144,2.486649490761487,0.8191990888883859,-0.00027319013218390546,0.2525018385595072,0.4997231009440025,1552.0005041471989
1150,1.4018201179830443,2.2203730385619074,0.7321106749582844,-0.0002798221602475514,0.34452055366429635,0.31740824054391825,1552.9688323154455
1151,1.4000933353116871,2.1644323981627864,0.7861539442754586,-0.00029001949874407515,0.4615835625852111,0.08547361610229054,1553.2074964886729
1152,1.2845193058534998,2.3166506257585286,0.7487268809318798,-0.00025857563368431453,0.19808451248647277,0.6075390728911569,1552.1606838728096
1153,1.324409354019366,2.291682853510402,0.7076268065918654,-0.0002880737651264246,0.15387026694926886,0.6951398831570987,1552.346038932125
1154,1.2322387406184203,2.0700651877529923,0.8189335996623982,-0.00023903769041567756,0.27318809308007597,0.4587378339706124,1552.8832762100794
1155,1.204394492998016,2.377840346875191,0.6903938349603997,-0.00028446818868770436,0.5236325410264171,-0.03746279775215111,1551.5046290183182
1156,1.3343044858400812,2.180184423938894,0.7932902607131541,-0.00028146509265982394,0.2912556099092897,0.42294102019481516,1552.8805992702419
1157,1.1646283090821374,2.3803822322020394,0.8189260407455946,-0.000257587632466374,0.5268985457700676,-0.04393366835957657,1551.4963734468972
1158,1.2732653845600421,2.1921046015155854,0.7761104449914751,-0.000241369891053576,0.16555386467851307,0.671991402040489,1552.5898852732585
1159,1.3967915815285759,2.396336254391327,0.7536106393226937,-0.0002758696235663424,0.15324794739501582,0.6963728725824421,1552.367628371171
1160,1.1565807326389104,2.269098702104667,0.7706655090804142,-0.00027413856717126926,0.39477851884211596,0.21783312807954514,1551.77347374956
1161,1.25847897237457,2.459612462595606,0.806800500512658,-0.0002689144287389819,0.4564530090683477,0.09563868031924827,1551.6099423456253
1162,1.2718309280967273,2.194771146646338,0.8217752545323737,-0.0002815507716179221,0.16633396386275706,0.6704458069546231,1552.5887888496006
1163,1.3740243169908644,2.344338115452401,0.7716420003494696,-0.00028591502892729565,0.1541422743495141,0.6946009602744326,1552.458544556735
1164,1.1766397327893088,2.1374325616229792,0.7822965313346074,-0.00027267042837825017,0.15837448125806708,0.6862157724260864,1552.3313837172595
1165,1.2670030207529226,2.253150091014047,0.8106370565559865,-0.0002658713242038119,0.15083673330198297,0.7011501633788348,1552.3680370213424
1166,1.1921889782965858,2.0958475696167156,0.6981273308487429,-0.0002584723887223552,0.14523031648397655,0.712258046143287,1552.459201589299
1167,1.1986986739248917,2.206256401245032,0.7001962768804684,-0.0002605617946077137,0.23394504292546026,0.5364893131394398,1552.1067630577954
1168,1.3684783129687523,2.2593376279637565,0.8058758505575272,-0.00026990316470037475,0.25428248117643515,0.4961951489425215,1552.7830139275836
1169,1.2263161554695778,2.243473147206088,0.8108773683763513,-0.00026917673664637827,0.18193917746269914,0.6395275058704681,1552.2198375722073
1170,1.3072916140905624,2.430008293545697,0.7283161291255,-0.000273162913056734,0.3461026614021655,0.31427364177192885,1551.831354214125
1171,1.212757041051124,2.3300145006731836,0.792314951251259,-0.00026411948398609946,0.3508106777809712,0.30494574203016644,1551.8445947231394
1172,1.174828603429814,2.478387520535887,0.8097535548437538,-0.00024200133792895957,0.6703872399438435,-0.32822498037683,1551.20693552879
1173,1.2696378055558322,2.110456010780946,0.7715932867784195,-0.0002588640619885993,0.25541366786743064,0.4939539511229212,1552.8339458239773
1174,1.3511563250929104,2.1182600566808065,0.796167957685142,-0.0002571343461414034,0.4451533473142583,0.11802647668131416,1553.1953021117604
1175,1.3122576260222971,2.4563962435921702,0.8267536109292463,-0.00027141270374900336,0.3178412292089377,0.37026745845527675,1551.8780769219834
1176,1.3285152280362396,2.367639939458627,0.6950663376877018,-0.0002780041461318873,0.22063289741038786,0.562864403776624,1552.096756172782
1177,1.1533356290942869,2.296923532454698,0.7299398916765576,-0.00024375958342294182,0.4597684553126699,0.08906985224433706,1551.6449870435804
1178,1.3602491971471176,2.46381911761771,0.6936464126611207,-0.0002646535122250558,0.2996852576262462,0.4062395258847862,1551.9150790175638
1179,1.2037679854800858,2.411786297601422,0.7119781636848814,-0.00028272938631079494,0.5689013536447762,-0.12715300092000836,1551.4113578579947
1180,1.18570916415011,2.2881804481153503,0.818025403789831,-0.00025625612503447074,0.3233265119732956,0.35939957619567264,1551.9077413374082
1181,1.1841698360401112,2.268672015128398,0.7182973380948616,-0.00027859788188918776,0.365783767587848,0.2752798553158171,1551.8309998169234
1182,1.2679577566834235,2.4413633781154243,0.7077327842375691,-0.0002882747296502497,0.47487516728681695,0.05913922257259596,1551.5808857897212
1183,1.2665670152229505,2.1296081692674633,0.7182827316171895,-0.0002874176170323462,0.1822377107257693,0.6389360278203842,1552.6648799415539
1184,1.3041246721578938,2.2342825443555125,0.6845118966090641,-0.0002542943656014429,0.1491251833820521,0.7045412233861891,1552.4608619814067
1185,1.2574857610403272,2.3388399516412592,0.8120286122172246,-0.0002419742491424921,0.24301745611796727,0.5185143203045559,1552.0547984868952
1186,1.3234873216771448,2.130346070139298,0.6860191649297452,-0.00028796728583218304,0.27988008930956526,0.44547911418749153,1552.8743520687424
1187,1.3181828753316593,2.307243254744577,0.7756169603002955,-0.000253150848548064,0.15052757500661398,0.7017626925952832,1552.3775263684404
1188,1.1944038933211742,2.198764092558016,0.7265370000716198,-0.00023929725862062177,0.20818471353714255,0.5875277442992648,1552.1648416710593
1189,1.280846255935618,2.4281908431029002,0.6900231157802637,-0.00025348655730415506,0.4170313855140326,0.1737439634332869,1551.695890648813
1190,1.226631090324197,2.0460652274032527,0.7634453682053216,-0.00027806438015931127,0.24901196096924658,0.5066375263949252,1552.8395400703153
1191,1.3564588675628497,2.3207492016417213,0.7167056589573939,-0.00028256105282941285,0.1505649477199108,0.7016886467775415,1552.4022635910992
1192,1.1921691564877612,2.300649680262942,0.7883489646420703,-0.0002874958005869914,0.36221732493623465,0.2823459776085848,1551.8285099157597
1193,1.2568944351369284,2.474315394271175,0.8230232304601467,-0.00026987526618110644,0.4753120903833403,0.058273555482401096,1551.5701146487029
1194,1.2595335686770865,2.1645715507427084,0.7908402665442478,-0.00028603729442929296,0.16620524828515218,0.6707008285829476,1552.598836655542
1195,1.3776667162293752,2.2023651814048986,0.6833058801574983,-0.0002786243653861289,0.28895151112332385,0.42750608555171576,1552.869381909802
1196,1.3523363439062441,2.052675749326514,0.7458716810204897,-0.00028551279182744587,0.5125683193887108,-0.015541474236419495,1553.3413191984323
1197,1.3229091581883283,2.259799872551095,0.739882996276573,-0.0002548555756622766,0.1563322092313266,0.6902620856030329,1552.5190272090738
1198,1.1577202616156361,2.498342377621671,0.8160436523610227,-0.0002512150349428429,0.7466962564992559,-0.4794145257288238,1551.0612909025288
1199,1.1817405698182195,2.3087769023307,0.7551926601169399,-0.0002717569995613356,0.4121579076897071,0.18339968866475753,1551.731231221873
1200,1.2605542310599431,2.1198601745485193,0.7852799928348047,-0.00028510210651996437,0.2181975315919011,0.5676895459090143,1552.7522228020703
1201,1.215898013186436,2.2933504352533425,0.8225754964221718,-0.00027202406555776933,0.26901804372214055,0.46699987029319834,1552.0126164655433
1202,1.343127814628445,2.416249291605751,0.8330146919914272,-0.0002754818832671606,0.19163531678204507,0.6203167367957942,1552.1557416293333
1203,1.3650026442310665,2.373866996505063,0.7650020908324878,-0.000244186784200101,0.1535676972817572,0.6957393584554754,1552.3493197730336
1204,1.1984524658130826,2.373228051769872,0.6904366958628286,-0.0002821222311968347,0.5285049989098584,-0.0471165021949187,1551.4967669843768
1205,1.170613019960067,2.162002959048004,0.7457238206308677,-0.0002497928635618539,0.19713810080911015,0.6094141796305076,1552.199531747611
1206,1.3987608441241295,2.4072031751485348,0.8112965888582943,-0.00025929715594944685,0.15458455097115598,0.6937246863507962,1552.4217093140187
1207,1.280268538812025,2.0717842882625037,0.6957098246285126,-0.0002513904753704735,0.2988854013623912,0.4078242652817534,1552.933253597641
1208,1.2838146973665672,2.405797957898332,0.8201212037010625,-0.0002814773373237606,0.30719099385961457,0.39136855912516466,1551.910546402245
1209,1.2956916218572363,2.2391125100504663,0.7031008908241378,-0.0002650351153638336,0.14830148700101642,0.7061731967358448,1552.4184012189467
1210,1.2564806023125341,2.149022183754267,0.7635259589942857,-0.00027249361841353225,0.17033637505130003,0.6625159088217054,1552.6204304713171
1211,1.2938019580838163,2.440405395588345,0.7572982444857124,-0.00023912830033090358,0.3598922605927827,0.28695258160990056,1551.8025906760424
1212,1.2867410287638201,2.2490263407686477,0.7305836633592602,-0.0002647998083403718,0.14988936613463674,0.7030271632115934,1552.376995526046
1213,1.1673741635721242,2.068272355951827,0.7936209479046675,-0.00025332053224138244,0.1521382907360964,0.6985714133752856,1552.5613795379932
1214,1.1871275513398638,2.060049163487826,0.7025125181977615,-0.0002838720677467707,0.14934547633416415,0.7041047613168623,1552.5413061000404
1215,1.3362300183327498,2.197263293766374,0.6938783737279759,-0.00024231965216067787,0.22826469527797866,0.5477436735942149,1552.752187107302
1216,1.2445143632895588,2.4754831518304443,0.7486105288203088,-0.0002651759606633101,0.550489927646059,-0.09067480670810157,1551.429747294769
1217,1.2081422332927538,2.2305590706307394,0.736374069801728,-0.0002742619186014064,0.23690738653403007,0.5306200803334997,1552.093151132732
1218,1.3238968525161345,2.352387081017385,0.6826254950956016,-0.0002527385496144662,0.20432425742867807,0.5951763896394422,1552.1390067595514
1219,1.2557611450227188,2.2540430250504975,0.7951137360548064,-0.00025922088076262066,0.16052348417468165,0.6819579954478294,1552.3039265967236
1220,1.206112769149695,2.4606475331063695,0.7434506646449431,-0.0002654168755934097,0.6190541290293133,-0.22651970292726986,1551.3060806518904
1221,1.350285451727234,2.332719608594348,0.8335671196895743,-0.0002764333942817,0.15496313994389005,0.692974595506402,1552.4754803885542
1222,1.2154446828226666,2.2495302899941017,0.8085562371503964,-0.00026043198702119176,0.2051999987302525,0.5934413007180058,1552.1568691086723
1223,1.3351909082315796,2.245734831088835,0.7866718706034918,-0.00027260138943048653,0.19437183131491606,0.6148949346713565,1552.658870910358
1224,1.2284726509603363,2.1969409877725976,0.7724106699067751,-0.00025874740880690893,0.1530875873448851,0.6966905907783552,1552.3553970182145
1225,1.2096825601275218,2.049338592086507,0.8053312765408538,-0.00025638481609908254,0.24096122019876728,0.5225882998654712,1552.823303881421
1226,1.2822032058636281,2.245970404542473,0.7394928437754402,-0.0002696312784446654,0.15034284067996542,0.7021287030632156,1552.3733246862735
1227,1.1598118558815873,2.2288993724469046,0.8200023428687391,-0.00024942167003130317,0.279632646238052,0.4459693682514452,1552.0076478139083
1228,1.2657753249625912,2.0749797652961655,0.8240069979610304,-0.00026428270836761556,0.3316684096835741,0.34287193923845927,1552.9952326033224
1229,1.1562988460076637,2.124904309123856,0.8157610606094838,-0.0002778347449293611,0.16132365983962332,0.680372623227806,1552.3192305196906
1230,1.3963117566023366,2.2114504904626564,0.7007879956925658,-0.0002767727360286835,0.3285578521974874,0.3490348252687252,1552.9419949691621
1231,1.221848023542388,2.0796828776813165,0.7176353776102726,-0.0002809905403847747,0.1717803435980358,0.6596550024971556,1552.6463432827034
1232,1.2498558011537637,2.0528941999667776,0.8224861676114944,-0.00026246561572068166,0.3311408160671237,0.34391725003661144,1553.0015802742776
1233,1.2117798035023541,2.4271725379534197,0.7805100489602653,-0.0002869549933722433,0.5351404780746506,-0.060263245835482815,1551.4689691323538
1234,1.1753845955755626,2.1553698741511926,0.7173697029168749,-0.0002757670353972218,0.20335524340433794,0.5970962779618569,1552.185477140771
1235,1.3750865169148618,2.2471206181367855,0.7615211598547762,-0.00028597862466959875,0.25491711941148687,0.4949377527585359,1552.7872457611788
1236,1.2500303983819114,2.4401086364852986,0.7166807609191193,-0.0002505433148327074,0.490186927239027,0.028802335397114187,1551.553157246147
1237,1.2779813214907627,2.2293765392359597,0.7792051510269329,-0.0002525680374006878,0.14961596535114466,0.7035688467769299,1552.4746638818629
1238,1.3465673361964483,2.2244777801737485,0.6870549014287805,-0.0002885608441248234,0.18876335196292499,0.6260069038936021,1552.6511747360314
1239,1.253882604372235,2.103802105447482,0.7909098880194659,-0.0002768593167910851,0.23492571056513709,0.5345463357394298,1552.7928613942927
1240,1.244476341427259,2.475760826650109,0.6870006604043899,-0.00028618742851827564,0.600527428577381,-0.1898131177209692,1551.336819559714
1241,1.3927372806272111,2.248794956129653,0.815036607908531,-0.00027151279819253676,0.3315521416765455,0.3431022987413742,1552.9350979957387
1242,1.2948454406185557,2.331800816592963,0.6924046394053216,-0.000286395920042688,0.24093663658499395,0.5226370068932547,1552.0614995779297
1243,1.3415718055408696,2.2684005350110357,0.6893288161158111,-0.00026425806245972025,0.15461197935462057,0.6936703430370839,1552.5035076089903
1244,1.2674630630555235,2.4764190935279666,0.770189278040827,-0.00024236274647927022,0.4740146322956201,0.060844183532013596,1551.5743407924772
1245,1.3494502864231213,2.326499084509948,0.7553414989545175,-0.00027639763369419256,0.15063189083473782,0.7015560137080563,1552.4024359096823
1246,1.2834697255501086,2.336055904324213,0.7217432229403165,-0.0002741843341776169,0.2498429023609476,0.5049911986489215,1552.0426654754951
1247,1.371415452392807,2.077251384185705,0.7846523620993272,-0.00025690053751340175,0.554559423305246,-0.09873761797598912,1553.4128129729177
1248,1.3282839644793143,2.072688163745148,0.7897388842982827,-0.0002852478332539109,0.4498471787776741,0.10872668123188134,1553.217754054479
1249,1.3275137656403937,2.143774835700339,0.8229788637993273,-0.00024118040406766,0.37191875663116264,0.26312472285483635,1553.049798320101
1250,1.376314848615797,2.375770899548957,0.729322955281629,-0.0002421068014843124,0.1533806403883573,0.6961099705789793,1552.352975433766
1251,1.3121883015746736,2.4642443548511745,0.724027455843746,-0.00028362705164939423,0.3992333810323784,0.20900679772496022,1551.7195411683786
1252,1.1726077246327171,2.369681955468794,0.7033607142636016,-0.0002747151221618991,0.5715082085534907,-0.13231791099535917,1551.417628493111
1253,1.3604803386111235,2.2389932464117925,0.715324743140737,-0.0002541457852243167,0.2237712782351202,0.5566463919157563,1552.7280969035328
1254,1.1691376193193328,2.086246574281128,0.7120062411726762,-0.0002631856514153146,0.14772467334085077,0.7073160262331943,1552.4027038112122
1255,1.4041501523243922,2.330235520275266,0.7621324307777111,-0.00028780945416077846,0.1933315302710584,0.6169560625557111,1552.626729909135
1256,1.2442445780706433,2.1185497823561157,0.7158187370105202,-0.0002449116559112376,0.17348211630496066,0.656283313888568,1552.6430444357109
1257,1.3713551432338762,2.216809377874835,0.7400437269974233,-0.0002449356067895452,0.3008192090248781,0.40399285040462307,1552.8900891891244
1258,1.2485079104977714,2.352108791367018,0.8095519349340256,-0.0002456224761721048,0.2877007269937386,0.4299842394111376,1551.9631336241337
1259,1.201317793393742,2.103859485219156,0.6981971991724172,-0.0002561835530403397,0.14550106408666594,0.7117216192726037,1552.473906794939
1260,1.2092143308538668,2.489800463272548,0.6998090051230609,-0.0002449550681650054,0.6801015016232834,-0.3474716549251555,1551.1879585451013
1261,1.3111243587187034,2.2993416454767934,0.8019010780582008,-0.00028260533978399864,0.15061841955170432,0.7015827040947115,1552.3760301562734
1262,1.2213944079854036,2.3491060154013135,0.8042035435735444,-0.0002484010843455447,0.3481867882012565,0.3101444025622785,1551.845514870764
1263,1.1672113224211957,2.144168444592131,0.7341611893647245,-0.0002751122819663272,0.195005329507007,0.6136397972319427,1552.208412788831
1264,1.2582823978712308,2.4822085317748424,0.7504595008067976,-0.00024026625929273376,0.5163303336170573,-0.022995078626385723,1551.4931008895642
1265,1.338108802874287,2.3918593592063324,0.7425978226596899,-0.00023858732824646938,0.19700002211600529,0.6096877522143996,1552.1483729180507
1266,1.2160920181806678,2.428086351487323,0.6841450697675875,-0.00026433370298651596,0.5764266001822076,-0.14206262305921835,1551.3945339932438
1267,1.2890578095314729,2.208861527594083,0.8199691339589759,-0.00026018695705792676,0.17996601615196212,0.6434368913525867,1552.634234911765
1268,1.3897616120100678,2.181818221979971,0.7742849507689274,-0.00028928591786427576,0.40146317520887476,0.20458895062129312,1553.0889617521198
1269,1.3598596730094803,2.2825650749440793,0.8290659515443672,-0.00025883569712407283,0.21880588445897314,0.5664842284047661,1552.7025023056926
1270,1.2338410727485898,2.240484051197686,0.8190684226435467,-0.00027460238099559427,0.16850826688130777,0.6661379033847554,1552.2675193949026
1271,1.3660974844990421,2.2527399133306742,0.7496049083329172,-0.0002574945426806872,0.23250812837455095,0.5393362435215643,1552.7418950232122
1272,1.250008795289837,2.1133264584076126,0.7871350154658988,-0.00026384358720560075,0.21606679608232002,0.571911130034987,1552.751072921481
1273,1.2746546354862764,2.0788541359457615,0.6943927108988471,-0.0002582285270091497,0.2712413477742833,0.4625948819445591,1552.8760610286106
1274,1.3265743637879401,2.1956060680937797,0.8266103102324334,-0.0002798816583427378,0.2698718441970512,0.46530825229771133,1552.833606787458
1275,1.179751735262253,2.4801724529467437,0.7447076381082479,-0.0002532036786468441,0.7091554835577359,-0.4050357347366831,1551.1360359838352
1276,1.3390885485805892,2.3748240875289808,0.727953899039912,-0.0002450310541636921,0.1839405385366268,0.6355622487552415,1552.1883141730398
1277,1.1869570867527146,2.235255862263326,0.7165543912223616,-0.00028968426628632536,0.31066035131998043,0.38449478980177976,1551.9459979833596
1278,1.321245335044789,2.2506192932447187,0.7030755544978925,-0.00029019484846364696,0.15034232939782088,0.702129716056417,1552.4666733288548
1279,1.357988304237543,2.4613336504457006,0.790451425133414,-0.00028423588154137503,0.2520452490769215,0.5006277326559643,1552.0073890642557
1280,1.1598438647764429,2.2674374297340703,0.7175892731009729,-0.00023893167910470146,0.4002824907326065,0.20692821742394585,1551.7657339798707
1281,1.2785177090264155,2.2392581039957618,0.7366360420131102,-0.000282936859484687,0.15160535102859038,0.6996273162779176,1552.3642066810453
1282,1.1545457078255188,2.4255739199888993,0.8167874843397793,-0.0002804861852985546,0.6417575353860294,-0.2715015129407814,1551.2714494481895
1283,1.2892947566471145,2.46466829751119,0.7867099234713238,-0.0002678091861175636,0.40595079219718627,0.195697723833119,1551.7055616891512
1284,1.3588460195400813,2.448094443823035,0.7936973317685768,-0.00027286405964632113,0.22331947063997387,0.5575415493687048,1552.0716037476877
1285,1.176888413062279,2.3369963314446482,0.7197976947786476,-0.0002799782967812476,0.4973921126015033,0.014526844134052364,1551.563389721341
1286,1.3553906500850548,2.1238213720004775,0.7387830460065559,-0.00027569926445985106,0.40155586469060656,0.20440530678424063,1553.1101513264039
1287,1.230323037436713,2.344405236720354,0.7432542129016558,-0.00026571928670338606,0.36556325164906495,0.2757167591842251,1551.8134949492012
1288,1.4042926185197189,2.4172027799652476,0.7198056483365461,-0.00024864777615632926,0.15783894182221553,0.6872768261190751,1552.3153918017265
1289,1.152622520961011,2.173156361025255,0.7859828309536565,-0.00026270136126440007,0.23251407786849476,0.5393244559068755,1552.1163373335442
1290,1.3703822950952949,2.4957684583632904,0.8120059113406978,-0.0002606784600523195,0.25671202315596536,0.4913815454670787,1551.9905767095809
1291,1.3273376984604017,2.4180920004846316,0.737883173983236,-0.0002729869271290167,0.2757765772737965,0.453609321429565,1551.971866811644
1292,1.1923798971609818,2.3279152849741465,0.7377491520433989,-0.0002638499859133247,0.4269694536858025,0.15405386550788736,1551.69918594922
1293,1.3158886219881782,2.3630477916724795,0.799366364069099,-0.0002738710230147295,0.18613034770016332,0.6312236231669757,1552.1823287364482
1294,1.2575822227186622,2.4969264733278558,0.8325508990020954,-0.00025268603901578037,0.49764356545842875,0.01402864556156247,1551.5226258474079
1295,1.362012240545374,2.44252004535432,0.8016315394288457,-0.0002507418527882755,0.1975831576180445,0.6085323973767718,1552.135267542838
1296,1.1558728608093394,2.158191298890545,0.7467287635802391,-0.00025113462393658054,0.22023023299171127,0.5636621948259284,1552.1478261346974
1297,1.163462705481125,2.4509595164590685,0.8264193317198246,-0.00024845013357558136,0.642349681055253,-0.2726747194444592,1551.2649260269623
1298,1.1851117438657313,2.170140617735363,0.8270558050583603,-0.0002695455435509677,0.16146459631180923,0.6800933885827385,1552.310620368965
1299,1.3083870304431413,2.2531061834082613,0.7247950457317069,-0.00025183875495327735,0.14991207374877177,0.702982173064792,1552.4637277144277
1300,1.2783531377040558,2.129039280948431,0.8070001663555209,-0.000264074341204525,0.26369956217424717,0.477537272601418,1552.8441635717802
1301,1.2810377962678303,2.135656384862637,0.7213084942933841,-0.0002635729076136633,0.2114226254287968,0.5811125335039122,1552.734003111245
1302,1.3228314215597703,2.4674450817966216,0.7550786155674758,-0.0002456739705048971,0.34359137146924523,0.31924921085070934,1551.827823192733
1303,1.2413179459459303,2.4502629450599147,0.6848268031978931,-0.0002627992887479456,0.5539080811891879,-0.09744712672291533,1551.4310017649534
1304,1.322636918617762,2.3288753862093636,0.7780809322803789,-0.00026324489484334904,0.15768252082334439,0.6875867399506296,1552.3155143267327
