row_index,date_prev,date_obs,partition,duration_days,level_prev_m,level_obs_m,delta_h_obs_m,p_era_m,p_chirps_m,p_consensus_m,evap_m,pet_m,q_in_dev_volume_m3,q_in_final_volume_m3,q_in_dev_equiv_m,q_in_final_equiv_m,coverage_climate_fraction,coverage_q_dev_fraction,coverage_q_final_fraction,interval_weight_raw,interval_weight,level_curr_m,delta_model_m
281,2018-12-23 14:51:00,2019-01-02 12:50:00,train,9.915972222222223,1556.32,1555.99,-0.32999999999992724,0.00138515796994972,0.0015537519111864897,0.001469454940568105,0.03127952584712354,0.07510001527451954,888929.8705685298,947394.3043172876,0.007067900696259281,0.007532752678041565,0.9999999999999998,0.9999999999999998,0.9999999999999998,123.31976815883584,0.7581699346405227,1555.99,-0.05557413570197829
282,2019-01-02 12:50:00,2019-01-22 08:47:00,train,19.83125,1555.99,1555.71,-0.2799999999999727,0.010201069520166335,0.001099725407682093,0.005650397463924215,0.06157768729227325,0.1476204127605333,1932317.3208587412,1936175.366684762,0.015363896961586557,0.015394572367693107,1.0,1.0,1.0,94.58053532582996,0.5814811311832025,1555.71,-0.10491075117774287
283,2019-01-22 08:47:00,2019-02-11 04:44:00,train,19.83125,1555.71,1555.63,-0.07999999999992724,0.004566982224128413,0.0013017015919284,0.0029343419080284064,0.06853238228672447,0.17113232776509854,1536939.137373476,1643798.3624771812,0.012220236442501996,0.013069876460818806,1.0,1.0,1.0,116.48223645893998,0.716132789749563,1555.63,-0.12989959703120266
284,2019-02-11 04:44:00,2019-03-12 22:40:00,train,29.747222222222224,1555.63,1555.11,-0.5200000000002092,0.02872693097970704,0.016089934832510026,0.02240843290610853,0.10962071382517374,0.2647580623212255,2390816.3921410977,2509254.014137372,0.01900943302966604,0.019951133132999697,0.9999999999999999,0.9999999999999999,0.9999999999999999,25.35496957403651,0.15588235294117644,1555.11,-0.19418655160311796
285,2019-03-12 22:40:00,2019-04-01 18:37:00,train,19.83125,1555.11,1555.42,0.3100000000001728,0.03400896078451434,0.010609852647954991,0.02230940671623467,0.07581753571324885,0.1908131658589792,1509307.5626874103,1600631.4269123643,0.012000537192394134,0.012726655219148958,1.0,1.0,1.0,23.491272992083434,0.14442434635532894,1555.42,-0.1293171335628469
286,2019-04-01 18:37:00,2019-04-21 14:34:00,train,19.83125,1555.42,1555.86,0.4399999999998272,0.09456722409146961,0.044418332358094954,0.06949277822478228,0.07773275698760303,0.16743698428069106,1722445.1179900167,1700468.9453973807,0.013695198521030585,0.013520465495725378,1.0,1.0,1.0,108.1081081081081,0.6646486486486486,1555.86,-0.07974794681734804
287,2019-04-21 14:34:00,2019-05-01 12:32:00,train,9.915277777777778,1555.86,1555.37,-0.4900000000000091,0.019929818791682468,0.00790035267024345,0.01391508573096296,0.04020756011334404,0.08955754861859519,831336.9919862215,804697.6860768278,0.006609978468523667,0.0063981687689975975,1.0,1.0,1.0,246.9135802469136,1.5180246913580246,1555.37,-0.06832480144171138
288,2019-05-01 12:32:00,2019-05-11 10:31:00,train,9.915972222222223,1555.37,1555.32,-0.049999999999954525,0.12865161002105852,0.05933891644170664,0.09399526323138258,0.03842322310825648,0.06568077580527797,980625.645721643,951631.6418708268,0.007796975794876704,0.00756644384090663,1.0,1.0,1.0,181.6200508536143,1.1166000726480205,1555.32,0.030837696545663016
289,2019-05-11 10:31:00,2019-05-21 08:29:00,train,9.915277777777778,1555.32,1555.02,-0.2999999999999545,0.15049515995449522,0.04696000999752825,0.09872758497601174,0.035393987555760356,0.05801604940643052,1426712.6668591204,1204045.7162592027,0.0113438233828347,0.009573393625341518,1.0,1.0,1.0,91.9371150133309,0.5652293831019584,1555.02,0.046266421092043944
290,2019-05-21 08:29:00,2019-05-31 06:28:00,train,9.915972222222223,1555.02,1555.36,0.33999999999991815,0.09409240576901766,0.06797714171810046,0.08103477374355905,0.03535857729033701,0.05822403018160209,1365677.5051054694,1268358.6243087742,0.010858531486884546,0.010084746953238246,0.9999999999999998,0.9999999999999998,0.9999999999999998,89.95232526760817,0.553026895745255,1555.36,0.02596695260322652
291,2019-05-31 06:28:00,2019-06-10 04:26:00,train,9.915277777777778,1555.36,1555.49,0.13000000000010914,0.10858670312090574,0.053074956811989864,0.08083082996644779,0.036385041742110685,0.054241482823902905,1577076.6535449908,1673558.5160572794,0.012539370704818247,0.01330650008791667,1.0,1.0,1.0,176.772140710624,1.0867951210889162,1555.49,0.02397727639497493
292,2019-06-10 04:26:00,2019-06-29 00:23:00,train,18.83125,1555.49,1555.39,-0.09999999999990905,0.17402457734347812,0.13134288020569276,0.15268372877458544,0.07243756758885901,0.12049634742679415,3553282.2267822013,3677929.6881393297,0.02825222411371711,0.029243298784601492,1.0,1.0,1.0,220.40996253030636,1.3550804496363233,1555.39,0.03620460492079799
293,2019-06-29 00:23:00,2019-07-09 22:22:00,train,10.915972222222223,1555.39,1555.3,-0.09000000000014552,0.05336697425612888,0.03762734750777544,0.04549716088195215,0.04159799121759719,0.08028141373289388,1227826.8215511031,1402719.9304218206,0.009762477709716968,0.011153056614628454,1.0,1.0,1.0,167.6445934618609,1.0306789606035207,1555.3,-0.030353048343086164
294,2019-07-09 22:22:00,2019-07-19 20:20:00,train,9.915277777777778,1555.3,1555.37,0.06999999999993634,0.060690709702546246,0.04981776330114293,0.055254236501844585,0.0375867869638566,0.0653022000124603,1107260.153368225,1257271.3966893936,0.008803849513939931,0.00999659216577398,1.0,1.0,1.0,123.07692307692305,0.7566769230769229,1555.37,-0.010800885674938476
295,2019-07-19 20:20:00,2019-07-29 18:19:00,train,9.915972222222223,1555.37,1555.41,0.040000000000190994,0.04950210900499978,0.03711727058384074,0.043309689794420264,0.039148664486636134,0.07278754013297734,1042326.8219194105,1198858.2437049735,0.008287563186128732,0.009532147918462061,1.0,1.0,1.0,128.4356537374775,0.7896223991780117,1555.41,-0.029595971717764763
296,2019-07-29 18:19:00,2019-08-08 16:17:00,train,9.915277777777778,1555.41,1555.49,0.07999999999992724,0.0654365227546687,0.06834050909467806,0.06688851592467339,0.03789946953184949,0.06671169823081215,995488.0291062165,1086486.6058533108,0.00791514692777464,0.008638678586732215,1.0,1.0,1.0,187.65246762994929,1.1536873709889282,1555.49,0.0012591255621575217
297,2019-08-08 16:17:00,2019-08-18 14:16:00,train,9.915972222222223,1555.49,1555.26,-0.2300000000000182,0.07125414465359321,0.0411963212230773,0.05622523293833525,0.037597120574192476,0.06676540816685461,1003146.7618698849,1097474.1355380514,0.007976041678221236,0.008726040673754086,1.0,1.0,1.0,212.53985122210406,1.3066950053134956,1555.26,-0.010222353591530883
298,2019-08-18 14:16:00,2019-08-28 12:14:00,train,9.915277777777778,1555.26,1555.27,0.009999999999990905,0.12713556884582675,0.0662944634753722,0.09671501616059948,0.03775722638755729,0.06072885202778543,1526209.0588134716,1581387.6609839345,0.012134921354961211,0.012573647618541262,1.0,1.0,1.0,221.38587558113795,1.361080363072836,1555.27,0.03806958243519052
299,2019-08-28 12:14:00,2019-09-07 10:13:00,train,9.915972222222223,1555.27,1555.3,0.029999999999972715,0.08426445980792201,0.05407367348638714,0.06916906664715458,0.03885106138121549,0.07094591065214183,1221598.5041636804,1303788.0552332224,0.009712956222975912,0.01036644712756001,0.9999999999999998,0.9999999999999998,0.9999999999999998,221.38587558113795,1.361080363072836,1555.3,0.0017775447606527342
300,2019-09-07 10:13:00,2019-09-17 08:12:00,train,9.915972222222223,1555.3,1554.82,-0.4800000000000182,0.10129093584917523,0.09100779540982383,0.09614936562949952,0.03546959011209266,0.056825741630105966,1274912.4960622084,1456019.1095472157,0.010136856929810038,0.01157683954478187,1.0,1.0,1.0,46.630916297505244,0.2866868733970622,1554.82,0.04386420888978039
301,2019-09-17 08:12:00,2019-09-27 06:10:00,train,9.915277777777778,1554.82,1555.37,0.5499999999999545,0.11665597292855165,0.07446180459979442,0.09555888876417304,0.0327443443321775,0.04788034434741984,1676048.8281205501,1732188.9588142533,0.013326300613187169,0.013772672010926718,1.0,1.0,1.0,44.62691895751518,0.2743662977508033,1555.37,0.05225576546584582
302,2019-09-27 06:10:00,2019-10-17 02:07:00,train,19.83125,1555.37,1555.48,0.11000000000012733,0.2661211112072785,0.2753736783632663,0.2707473947852724,0.06279703379810528,0.0918588351890825,4651453.591838687,5600733.048986087,0.03698380847450653,0.04453155004361999,1.0,1.0,1.0,167.6445934618609,1.0306789606035207,1555.48,0.21239953479131332
303,2019-10-17 02:07:00,2019-10-26 00:06:00,train,8.915972222222223,1555.48,1555.42,-0.05999999999994543,0.10461364371047256,0.043154228117827334,0.07388393591414995,0.029483027899864473,0.041165507575673645,2523429.6054426236,3792246.172966303,0.020063843567167238,0.03015223163684744,1.0,1.0,1.0,70.10164738871366,0.4309849281458115,1555.42,0.04017000431150292
304,2019-10-26 00:06:00,2019-11-05 22:04:00,train,10.915277777777778,1555.42,1555.83,0.4099999999998545,0.12426542861386751,0.07176258632774705,0.09801400747080728,0.03358755466348171,0.05022063760223744,3967767.203881275,5796738.902261509,0.031547803163562656,0.046089996837572624,1.0,1.0,1.0,73.05135510263716,0.4491197311710132,1555.83,0.06929847464989716
305,2019-11-05 22:04:00,2019-11-15 20:03:00,train,9.915972222222223,1555.83,1555.6,-0.2300000000000182,0.009126933304527109,0.02217547783956337,0.01565120557204524,0.03287183714535225,0.06258354131817945,2081934.525078696,2251060.9137408575,0.01655350659997373,0.017898234187332888,1.0,1.0,1.0,166.83350016683346,1.0256923590256921,1555.6,-0.03954553372084914
306,2019-11-15 20:03:00,2019-11-25 18:01:00,train,9.915277777777778,1555.6,1555.82,0.22000000000002728,0.020137654171541043,0.01081598789801426,0.015476821034777651,0.032229903462313,0.05604331023102385,1416365.1224254258,1431116.3381198533,0.011261549832435602,0.01137883706861615,1.0,1.0,1.0,169.34801016088062,1.041151566469094,1555.82,-0.04051609255929115
307,2019-11-25 18:01:00,2019-12-05 16:00:00,train,9.915972222222223,1555.82,1555.82,0.0,0.003915488741872111,0.011497063984169291,0.007706276363020701,0.03299989103653769,0.06815907181084332,1240017.2970634396,1358847.8968355132,0.009859404445125543,0.010804229123284673,0.9999999999999998,0.9999999999999998,0.9999999999999998,241.25452352231608,1.483232810615199,1555.82,-0.052116620524055204
308,2019-12-05 16:00:00,2019-12-15 13:58:00,train,9.915277777777778,1555.82,1555.77,-0.049999999999954525,0.008071837993812002,0.0020430480280470807,0.005057443010929541,0.03144993205288955,0.06654782173665227,975743.6080717689,1078180.0736284743,0.007758158607551633,0.00857263316870855,0.9999999999999998,0.9999999999999998,0.9999999999999998,231.21387283237,1.4215028901734106,1555.77,-0.051477080477900485
309,2019-12-15 13:58:00,2019-12-25 11:57:00,train,9.915972222222223,1555.77,1555.66,-0.10999999999989996,0.009889259811837792,0.0010284782301111055,0.005458869020974449,0.029175404121375623,0.06103941201792286,1031361.643857884,1121178.5026949693,0.008200378817348208,0.00891451461155259,1.0,1.0,1.0,246.79170779861798,1.5172754195459033,1555.66,-0.044042228287522606
310,2019-12-25 11:57:00,2020-01-04 09:55:00,train,9.915277777777778,1555.66,1555.06,-0.6000000000001364,0.011000045736544466,0.009119085421167118,0.010059565578855793,0.03219915019673597,0.06606851136137055,1108204.3935524204,1188664.9180278776,0.008811357188140419,0.009451100564744196,1.0,1.0,1.0,17.785682525566916,0.10934637616718539,1555.06,-0.047532716181271466
311,2020-01-04 09:55:00,2020-01-14 07:54:00,train,9.915972222222223,1555.06,1555.27,0.21000000000003638,0.0013014266279096462,0.0018451718995140835,0.0015732992637118649,0.03146532098185089,0.07995120453730717,915224.1115049929,967538.8271394352,0.007276966776695499,0.007692922216263299,1.0,1.0,1.0,17.089927196910143,0.10506887240660355,1555.27,-0.05594439379462475
312,2020-01-14 07:54:00,2020-01-24 05:52:00,train,9.915277777777778,1555.27,1555.12,-0.15000000000009095,0.007067850848433451,0.0021237071707867075,0.00459577900961008,0.030416980679967495,0.0739726763093329,817945.9284520897,885866.9259884502,0.0065035058316934855,0.0070435471574179075,1.0,1.0,1.0,127.79552715654951,0.7856869009584664,1555.12,-0.04954735592655971
313,2020-01-24 05:52:00,2020-02-22 23:48:00,train,29.747222222222224,1555.12,1555.32,0.20000000000004547,0.02137217415780051,0.014398341408026602,0.017885257782913555,0.10387757746224183,0.24387699564384974,2662497.8953215512,2792188.1645268695,0.02116957855865112,0.022200748704197103,1.0,1.0,1.0,121.5953307392996,0.7475680933852139,1555.32,-0.18129992575081907
314,2020-02-22 23:48:00,2020-03-03 21:46:00,train,9.915277777777778,1555.32,1555.1,-0.22000000000002728,0.007377992010708676,0.005961212206867272,0.006669602108787974,0.03729465279909016,0.08874286122674954,801947.8899845971,788160.214656235,0.006376305080580401,0.006266678974765325,1.0,1.0,1.0,125.18778167250876,0.7696544817225838,1555.1,-0.0680841929724075
315,2020-03-03 21:46:00,2020-03-13 19:45:00,train,9.915972222222223,1555.1,1555.06,-0.03999999999996362,0.002890704914671815,0.004328722563740964,0.0036097137392063897,0.036458142655442366,0.09142554620738269,687009.4893204999,702013.9889303019,0.005462427362013993,0.005581728464103537,0.9999999999999998,0.9999999999999998,0.9999999999999998,191.82812200268557,1.1793592940725108,1555.06,-0.06942099973338307
316,2020-03-13 19:45:00,2020-03-23 17:43:00,train,9.915277777777778,1555.06,1555.24,0.18000000000006366,0.002812694005099178,0.0020741242890790694,0.002443409147089124,0.039266354045354515,0.10272307941266848,709413.6971463214,723768.8610084369,0.005640563704749316,0.0057547019242143345,0.9999999999999998,0.9999999999999998,0.9999999999999998,252.20680958385879,1.5505674653215638,1555.24,-0.0791357879329313
317,2020-03-23 17:43:00,2020-04-02 15:42:00,train,9.915972222222223,1555.24,1555.28,0.03999999999996362,0.01816580023063907,0.005342986205720438,0.011754393218179754,0.038884773571234814,0.09787634280356271,863109.6450722569,803063.710084212,0.006862603522877132,0.006385176990412754,1.0,1.0,1.0,246.79170779861798,1.5172754195459033,1555.28,-0.06687751989996282
318,2020-04-02 15:42:00,2020-04-12 13:41:00,train,9.915972222222223,1555.28,1555.09,-0.19000000000005457,0.013300517577610688,0.03202619802051765,0.022663357799064164,0.04016556676034313,0.0963414299121112,915436.1230101897,841843.7792591917,0.007278652484775302,0.006693518162194416,1.0,1.0,1.0,264.2007926023779,1.624306472919419,1555.09,-0.05787939443549939
319,2020-04-12 13:41:00,2020-04-22 11:39:00,train,9.915277777777778,1555.09,1554.95,-0.13999999999987267,0.019660843649107657,0.004027528975857073,0.011844186312482366,0.040383728701460876,0.09286277278528177,892463.4988284393,919224.6211576355,0.007095996651255779,0.0073087749157798795,1.0000000000000002,1.0000000000000002,1.0000000000000002,264.2007926023779,1.624306472919419,1554.95,-0.07089088078062439
320,2020-04-22 11:39:00,2020-05-02 09:38:00,train,9.915972222222223,1554.95,1554.2,-0.75,0.03450136718109117,0.02753813779357231,0.03101975248733174,0.04018667692666785,0.09027068102279243,912389.6992065145,923981.4081522119,0.007254430302985724,0.007346596232425951,1.0,1.0,1.0,60.32454605779093,0.37087530916329864,1554.2,-0.04793468405513701
321,2020-05-02 09:38:00,2020-05-12 07:36:00,train,9.915277777777778,1554.2,1554.33,0.12999999999988177,0.11712213341499067,0.05704190010072228,0.08708201675785648,0.03769449611140683,0.07064969878695579,958281.1305277124,916308.919379258,0.0076193140695532515,0.007285592107650934,1.0,1.0,1.0,25.65615619467891,0.15773404828488594,1554.33,0.024848962049021386
322,2020-05-12 07:36:00,2020-05-22 05:35:00,train,9.915972222222223,1554.33,1554.89,0.5600000000001728,0.21433954397671595,0.10998652400379265,0.16216303399025428,0.03720560060775677,0.059116189318405746,1342856.7224046884,1259471.689689511,0.010677082948276125,0.010014086743178111,1.0,1.0,1.0,35.48616039744499,0.2181689141234918,1554.89,0.11494310340278363
323,2020-05-22 05:35:00,2020-06-11 01:32:00,train,19.83125,1554.89,1554.44,-0.4500000000000455,0.5307645976250787,0.19232357557341595,0.3615440865992473,0.06322149876430307,0.09080346378735446,3423902.972295749,4484279.399374057,0.027223526852951808,0.03565460284148888,1.0,1.0,1.0,48.816206980717595,0.3001220405174518,1554.44,0.31327621913331305
324,2020-06-11 01:32:00,2020-06-20 23:30:00,train,9.915277777777778,1554.44,1554.84,0.3999999999998636,0.10203885116003882,0.05966298341159677,0.0808509172858178,0.03544311924819402,0.056281516364015384,1632165.213133315,2770187.85708974,0.012977381037873222,0.02202582378221945,0.9999999999999998,0.9999999999999998,0.9999999999999998,37.536128523704065,0.23077211816373258,1554.84,0.030425233915921363
325,2020-06-20 23:30:00,2020-06-30 21:29:00,train,9.915972222222223,1554.84,1555.01,0.17000000000007276,0.06636949353442816,0.043535525355455844,0.054952509444942,0.03809696212185874,0.0675528086283304,1575486.0447154432,2629225.1896489053,0.012526723739488297,0.020905026553620937,0.9999999999999998,0.9999999999999998,0.9999999999999998,63.38742393509127,0.3897058823529411,1555.01,-0.008178394340449036
326,2020-06-30 21:29:00,2020-07-10 19:27:00,train,9.915277777777778,1555.01,1554.91,-0.09999999999990905,0.08356124625640908,0.06377672007009438,0.07366898316325174,0.03463411311249323,0.056654258379990476,1481877.6725261165,1740152.405930935,0.011782441540320557,0.01383598955180834,1.0,1.0,1.0,65.85446163977609,0.40487323016134336,1554.91,0.021102228711795804
327,2020-07-10 19:27:00,2020-07-20 17:26:00,train,9.915972222222223,1554.91,1554.88,-0.029999999999972715,0.03393340336589487,0.04575256388260877,0.039842983624251815,0.039495441020248864,0.07252915874550009,1294797.8276209498,1458281.8242879729,0.01029496563267035,0.01159483043880077,1.0,1.0,1.0,49.95504046358278,0.3071235887701069,1554.88,-0.03382503604868645
328,2020-07-20 17:26:00,2020-07-30 15:24:00,train,9.915277777777778,1554.88,1555.13,0.25,0.13869118273753422,0.06177858994026666,0.10023488633890046,0.03748305988832813,0.05783301331524402,1582392.76015139,1795171.3385805786,0.012581639183838674,0.014273446279562523,1.0000000000000002,1.0000000000000002,1.0000000000000002,78.58546168958743,0.4831434184675835,1555.13,0.04369568580652419
329,2020-07-30 15:24:00,2020-08-09 13:23:00,train,9.915972222222223,1555.13,1555.07,-0.060000000000172804,0.09596424330828153,0.043820293320188865,0.0698922683142352,0.038250060783136176,0.0633547584693753,1814994.642129151,2190750.9270965112,0.014431061796367583,0.017418708174417676,1.0,1.0,1.0,194.51468585878234,1.1958762886597938,1555.07,0.007334084733232472
330,2020-08-09 13:23:00,2020-08-19 11:21:00,train,9.915277777777778,1555.07,1554.71,-0.35999999999989996,0.06256107071091199,0.05250519653315949,0.05753313362203574,0.03606100857433073,0.061214050100637955,1920097.458448377,2264251.9241896896,0.015266736570313882,0.018003116197739442,1.0,1.0,1.0,128.4356537374775,0.7896223991780117,1554.71,-0.00026315537352199214
331,2020-08-19 11:21:00,2020-08-29 09:20:00,train,9.915972222222223,1554.71,1554.94,0.2300000000000182,0.1451953672354459,0.11553857262106708,0.13036696992825647,0.033578557758574844,0.045096127661026705,2319227.8450436397,2779995.653680041,0.018440230937772438,0.0221038057857998,1.0,1.0,1.0,139.6258028483664,0.8584194359117565,1554.94,0.09375915533979498
332,2020-08-29 09:20:00,2020-09-08 07:18:00,train,9.915277777777778,1554.94,1554.98,0.03999999999996362,0.11030524288093091,0.0668940167202216,0.08859962980057626,0.035884542403173215,0.05744213463948185,2325878.27336978,2538236.1893224637,0.0184931086377497,0.02018157103699184,1.0,1.0,1.0,163.34531198954585,1.0042469781117278,1554.98,0.03737007739969445
333,2020-09-08 07:18:00,2020-09-18 05:17:00,train,9.915972222222223,1554.98,1555.07,0.08999999999991815,0.1172606773599993,0.16180571974135075,0.13953319855067503,0.0351396298218487,0.05037734641379186,2643331.358470337,3180118.608743961,0.021017185008112723,0.02528519208669763,0.9999999999999998,0.9999999999999998,0.9999999999999998,163.34531198954585,1.0042469781117278,1555.07,0.10107127990171776
334,2020-09-18 05:17:00,2020-09-28 03:15:00,train,9.915277777777778,1555.07,1554.92,-0.14999999999986358,0.12487350925327578,0.10167022936335282,0.1132718693083143,0.035486081520581365,0.0525515426905884,2376389.721994324,3285123.2571857534,0.018894726262179567,0.026120086325719594,0.9999999999999998,0.9999999999999998,0.9999999999999998,204.03999183840028,1.254437869822485,1554.92,0.06976937918643811
335,2020-09-28 03:15:00,2020-10-08 01:14:00,train,9.915972222222223,1554.92,1555.14,0.22000000000002728,0.10638593584644353,0.027335911541162442,0.06686092369380299,0.03191877751749934,0.04877765752528749,2738407.2305966006,3676914.5769972405,0.021773135331133026,0.029235227613876445,1.0,1.0,1.0,212.35931195582927,1.3055850499044384,1555.14,0.02767232896247916
336,2020-10-08 01:14:00,2020-10-17 23:13:00,train,9.915972222222223,1555.14,1555.13,-0.009999999999990905,0.12005136921334503,0.05629555995383952,0.08817346458359228,0.03243183116254305,0.04869959276200246,2906400.579232316,3852536.3413957385,0.023108854092647818,0.030631600074705723,1.0,1.0,1.0,105.99957600169597,0.6516853932584268,1555.13,0.051547007974012654
337,2020-10-17 23:13:00,2020-11-06 19:10:00,train,19.83125,1555.13,1554.78,-0.3500000000001364,0.20918536278984856,0.1436989623938049,0.17644216259182674,0.057618282618106545,0.08490786676978286,5889097.4171035355,7999220.240323197,0.046824341393842214,0.06360197376419811,1.0,1.0,1.0,42.81921726470839,0.26325254774342716,1554.78,0.1259040939224514
338,2020-11-06 19:10:00,2020-11-16 17:08:00,train,9.915277777777778,1554.78,1555.32,0.5399999999999636,0.05310953863726868,0.005284313598986324,0.0291969261181275,0.03126798543676756,0.0490470589079905,2776316.3488206333,3227648.8522198778,0.022074551552998596,0.02566310608427986,1.0,1.0,1.0,54.2505289426572,0.3335322519394564,1555.32,-0.01574537613630296
339,2020-11-16 17:08:00,2020-11-26 15:07:00,train,9.915972222222223,1555.32,1555.15,-0.16999999999984539,0.051404550441677334,0.036677719915262974,0.04404113517847016,0.027083902139882522,0.041977871205154164,1847145.5101703198,2529852.69530814,0.01468669404603896,0.020114913694109407,1.0,1.0,1.0,231.00023100023108,1.4201894201894205,1555.15,0.011818627732158402
340,2020-11-26 15:07:00,2020-12-06 13:05:00,train,9.915277777777778,1555.15,1555.04,-0.11000000000012733,0.017981408030364368,0.012437614805005456,0.015209511417684911,0.030779254024086974,0.0515495157514491,1863408.7673030808,2325612.0015072254,0.014816003556516504,0.018490991504390757,1.0,1.0,1.0,206.8680182043856,1.2718245759205626,1555.04,-0.03354022176897244
341,2020-12-06 13:05:00,2020-12-16 11:04:00,train,9.915972222222223,1555.04,1554.98,-0.05999999999994543,0.0048482377344278875,0.021307628196933635,0.013077932965680761,0.031689601677217204,0.060254272819847784,1306031.5767356253,1641218.655081722,0.010384285415724141,0.013049365151321634,0.9999999999999998,0.9999999999999998,0.9999999999999998,112.44799280332846,0.6913302597548633,1554.98,-0.04099900738696115
342,2020-12-16 11:04:00,2020-12-26 09:03:00,train,9.915972222222223,1554.98,1554.86,-0.12000000000011823,0.0038386563571206358,0.0004344273275189289,0.002136541842319782,0.030030500002967763,0.06331425827748795,1106490.4247846613,1285957.335990648,0.008797729385264064,0.010224674691823551,0.9999999999999998,0.9999999999999998,0.9999999999999998,85.40438978563498,0.5250661884020837,1554.86,-0.04993858549832103
343,2020-12-26 09:03:00,2021-01-05 07:01:00,train,9.915277777777778,1554.86,1554.92,0.060000000000172804,0.015478967406219055,0.003985603911357356,0.009732285658788205,0.029289124023499643,0.05798673267619234,1065337.4870416143,1201193.2156588673,0.008470521483991526,0.009550713331151048,1.0,1.0,1.0,123.07692307692305,0.7566769230769229,1554.92,-0.03914293391165447
344,2021-01-05 07:01:00,2021-01-15 05:00:00,train,9.915972222222223,1554.92,1554.77,-0.15000000000009095,0.016380708978291966,0.0016329745427013389,0.009006841760496652,0.03071545762667061,0.060726403993695,1246689.566898264,1433852.4987170715,0.009912455807412452,0.011400592340916527,1.0,1.0,1.0,120.83131947800867,0.7428709521507972,1554.77,-0.04350150855143818
345,2021-01-15 05:00:00,2021-01-25 02:58:00,train,9.915277777777778,1554.77,1554.67,-0.09999999999990905,0.004646145839167997,0.014879704671361559,0.009762925255264777,0.031871595688455816,0.0701985386992326,1129962.096027331,1177653.9921737083,0.008984353152797416,0.009363552454271354,1.0,1.0,1.0,78.95775759968416,0.4854322937228582,1554.67,-0.04693188977206681
346,2021-01-25 02:58:00,2021-02-04 00:57:00,train,9.915972222222223,1554.67,1554.56,-0.11000000000012733,0.0019007199127857569,0.0013504047251840453,0.001625562318984901,0.034458963520862515,0.08672120681900762,939240.925873852,916217.4453448819,0.007467924989058217,0.007284864795618047,1.0,1.0,1.0,62.837752921955506,0.3863265049641824,1554.56,-0.0650328344256287
347,2021-02-04 00:57:00,2021-02-13 22:55:00,train,9.915277777777778,1554.56,1554.75,0.19000000000005457,0.012889435216198657,0.002445450774503484,0.0076674429953510715,0.03424452425694406,0.07306023741786427,828237.1541701421,880121.9325867936,0.006585331590762043,0.006997868590178847,1.0,1.0,1.0,85.2587603376247,0.5241708585557165,1554.75,-0.05746914118756218
348,2021-02-13 22:55:00,2021-02-23 20:54:00,train,9.915972222222223,1554.75,1554.94,0.19000000000005457,0.009257875391216672,0.0027470027527994167,0.0060024390720080445,0.034405109768152274,0.07879507343380812,941652.05177982,1062128.2049861092,0.007487095903473165,0.0084450044127066,1.0,1.0,1.0,207.46887966804985,1.2755186721991705,1554.94,-0.059291655819876304
349,2021-02-23 20:54:00,2021-03-05 18:52:00,train,9.915277777777778,1554.94,1554.59,-0.3500000000001364,0.000698271232869872,0.00040745016907551163,0.0005528607009726917,0.03737949081088954,0.09412724537797464,758805.4766939227,856465.8413769159,0.006033278816044547,0.006809778495483151,1.0,1.0,1.0,160.97875080489376,0.9896973599484868,1554.59,-0.07524296369769148
350,2021-03-05 18:52:00,2021-03-15 16:51:00,train,9.915972222222223,1554.59,1554.59,0.0,0.005069681558811949,0.006917230033166422,0.005993455795989186,0.03664024967812945,0.09250001476363892,799502.6493076759,840169.0334857869,0.006356862918881099,0.006680202222197558,0.9999999999999998,0.9999999999999998,0.9999999999999998,158.60428231562253,0.9750991276764472,1554.59,-0.06673594232906525
351,2021-03-15 16:51:00,2021-03-25 14:49:00,train,9.915277777777778,1554.59,1554.79,0.20000000000004547,0.04033466532291473,0.025380950188604437,0.03285780775575958,0.03679183304454576,0.0764959250021675,799049.8047403174,876670.265284961,0.006353262341896457,0.006970424308539087,0.9999999999999998,0.9999999999999998,0.9999999999999998,212.35931195582927,1.3055850499044384,1554.79,-0.03576569576317689
352,2021-03-25 14:49:00,2021-04-04 12:48:00,train,9.915972222222223,1554.79,1554.55,-0.2400000000000091,0.0038301704671741313,0.0030523178531431305,0.0034412441601586307,0.03904760743916515,0.09625009970351833,811316.9623399263,910288.8277482636,0.006450798778245418,0.0072377262284190474,0.9999999999999998,0.9999999999999998,0.9999999999999998,220.9944751381215,1.358674033149171,1554.55,-0.07670223731522259
353,2021-04-04 12:48:00,2021-04-14 10:46:00,train,9.915277777777778,1554.55,1554.49,-0.05999999999994543,0.06494245713305519,0.023564810519651244,0.044253633826353216,0.03754801882934418,0.07556323184726195,749325.6298885341,841549.876208723,0.005957904348322605,0.006691181332660595,1.0,1.0,1.0,236.1832782239017,1.4520547945205475,1554.49,-0.024868879884061536
354,2021-04-14 10:46:00,2021-04-24 08:45:00,train,9.915972222222223,1554.49,1554.4,-0.08999999999991815,0.11744596240220455,0.08673063307603981,0.10208829773912217,0.038310377312949374,0.06685353158436232,1143907.481374527,1151010.4719337763,0.00909523321439554,0.009151709246511697,1.0,1.0,1.0,140.66676044450693,0.8648192432128285,1554.4,0.04126210389087723
