date,p_consensus_mm,evap_original_mm,evap_candidate_mm,qin_total_m3s,qin_depth_m_day
2010-12-25,0.07113968349648175,2.5984579569454054,2.987618031308161,1.3398530868404628,0.0009204365643875009
2010-12-26,0.0950088235271535,2.6347899935679515,3.091087648389686,1.3361110856502703,0.0009178659282832421
2010-12-27,0.131955629096432,2.980198587353244,3.3089017841310406,1.2900700734308035,0.0008862372135200877
2010-12-28,0.09495136718852246,2.8720337459833503,3.2067524499494455,1.305365056016255,0.0008967443813294461
2010-12-29,0.1765893787878051,2.7087601836240416,3.21892067269225,1.3245505098924062,0.0009099241794919607
2010-12-30,0.1316470664206747,2.350164219532577,3.3192994452709788,1.2781967989515182,0.0008780806506274244
2010-12-31,0.7267252172552298,2.374117436785232,3.2348518653059934,1.2769994932557045,0.0008772581395984167
2011-01-01,0.10864887234477676,2.5832155850391647,3.2356675291425625,1.217217060594776,0.0008361895049327235
2011-01-02,0.2187420979485509,2.360672753872941,3.0129454295861247,1.1947635253970281,0.0008207646385807683
2011-01-03,0.0112263213508836,2.7457537795664617,3.3185502719169198,1.2144326786896618,0.0008342767228972472
2011-01-04,0.3701680175308988,2.888122388987609,3.0295233671620325,1.2547714955142826,0.000861988210323877
2011-01-05,0.1026792985268027,2.509101508041496,3.2542350685573807,1.1915737626794516,0.0008185733727876648
2011-01-06,0.00724794269559415,2.423609913635111,3.2203852310848826,1.1943665024473213,0.0008204918964097047
2011-01-07,0.0575741046762526,2.724554420067045,3.2481544395817297,1.2381861375240482,0.0008505945955480462
2011-01-08,0.22530851319924794,2.340233855198679,3.213078774710988,1.2084141659496808,0.0008301421955796487
2011-01-09,0.02492227639174655,2.3023336271133985,3.3141131212665766,1.1687813140342664,0.0008029156836492059
2011-01-10,0.0010760627859302,2.398493568737245,3.1271528952318883,1.216175867048785,0.0008354742379980522
2011-01-11,1.3387444630611607,2.456991169697526,3.19218351655368,1.289772942226476,0.0008860330938090763
2011-01-12,0.2003884966204853,2.339543862584627,2.996170518280412,1.0333080788493845,0.0007098498689082199
2011-01-13,0.10784748895225585,2.418873812460164,2.856932321736849,1.06613767328017,0.000732402758777186
2011-01-14,0.0276628866460605,2.344125731629328,2.919679437072837,1.1500313925591736,0.0007900350824291373
2011-01-15,0.10133779831758585,2.5580907799623023,3.1948772752832446,1.1901825914435387,0.0008176176822829111
2011-01-16,0.3562971888681358,2.5084348855536964,3.329402936785827,1.1644780426105041,0.0007999594727005451
2011-01-17,0.4945821958609336,2.3998428490747723,3.3854648082403105,1.1514066769829434,0.0007909798591979511
2011-01-18,0.1852261787495191,2.3610831995528208,3.379934724617628,1.166898244251624,0.0008016220744481221
2011-01-19,0.1215904285674527,2.184971674196869,3.190689254301044,1.1413057580705244,0.0007840408483524951
2011-01-20,0.467766704593181,2.253162556393376,3.3450859973660805,1.1187281524166264,0.0007685307495332473
2011-01-21,0.4570834112380871,2.0309003432621577,2.8650686213574663,1.21536202820413,0.000834915156530467
2011-01-22,0.8103029786357339,2.18885324377803,3.229403279193779,1.2597831709612966,0.000865431072362694
2011-01-23,0.2060472070432244,2.368470797663488,3.3740821259918965,1.1209118637662852,0.0007700308899531449
2011-01-24,1.0792786130876526,2.31384709924715,3.204479797436396,1.1429017131968031,0.0007851372188932479
2011-01-25,0.7941370762448373,2.434620671261799,3.199519282698539,1.1537865288345004,0.0007926147419201784
2011-01-26,0.34017689124793654,2.1332743869995374,2.8661952005229026,1.1758507131102722,0.0008077721365407292
2011-01-27,0.27637901116668917,2.214854928196805,2.9382514642921826,1.2208654737352853,0.0008386958490158913
2011-01-28,1.3234120762999648,2.142192477178257,2.9102607298085275,1.2873514743874601,0.0008843696222237144
2011-01-29,0.2966572552930045,2.422392264481372,3.2769377628532586,1.252001178351899,0.0008600850903204585
2011-01-30,0.224457200297203,2.564051263609432,3.59389801038698,1.2259267774417755,0.0008421728040945329
2011-01-31,0.3771266311365597,2.2850841648020426,3.2387792911279805,1.2240282277523373,0.000840868560688574
2011-02-01,0.0061528504814946,2.290066707828186,3.5188704595711777,1.1263195843790714,0.0007737458224564822
2011-02-02,0.03939261495645785,2.1843071212260434,3.3076476005087163,1.210661331599575,0.0008316859270907471
2011-02-03,0.1494677633471593,2.480904167553164,3.690127020341567,1.1940684382999447,0.0008202871357964158
2011-02-04,0.1317532421085528,2.5342462191399746,3.604723846162749,1.0551062809169,0.0007248245421898717
2011-02-05,0.0693291515138173,2.3644975862604785,3.475888841944689,0.9864968948067943,0.0006776920705359547
2011-02-06,0.3269588443774915,2.314422899413068,3.5585224143647043,1.04412948965513,0.0007172838348270911
2011-02-07,0.10500963054112275,2.2703094142736737,3.5667807712114827,0.9834862497993204,0.0006756238529272584
2011-02-08,0.0851227603161564,2.3442076185261302,3.2245795479380726,1.0097043989389363,0.0006936348896264935
2011-02-09,0.20919910681026885,2.390740366611074,3.5972439522755595,1.0168084985771813,0.0006985151807034147
2011-02-10,0.0509613402475909,2.11810433796222,3.424284358788094,1.0188728485999883,0.0006999333236784527
2011-02-11,0.6350014236442028,2.072424773209909,2.8621414389541178,1.069790765808269,0.0007349123174511763
2011-02-12,0.2044030456828587,2.1457694914977923,3.1982089109379803,0.9753873344320708,0.0006700601550046188
2011-02-13,0.1367623641875805,2.382771001000909,3.3325640147277964,0.939459515580418,0.0006453788832483749
2011-02-14,2.2135855903255695,2.4150074419675724,3.4405629763868615,1.0726167487508103,0.0007368536780795899
2011-02-15,2.8555053155465138,2.42774579418411,3.312710227562977,1.175989766736727,0.0008078676619706863
2011-02-16,0.4571365097072423,2.6395654986336137,3.521550044696016,1.1150200206683405,0.0007659833806610847
2011-02-17,0.21601674078259214,2.378822885785974,3.266530219625749,1.0810477338104623,0.0007426454973461392
2011-02-18,0.2533046052481669,2.3998214238631586,3.408496679829443,1.0809949372786096,0.0007426092278037042
2011-02-19,0.78614067612136,2.5407784997036686,3.3636775327205286,1.077402013410165,0.0007401410030900711
2011-02-20,0.729606762823663,2.658032829750259,3.7143434419441244,1.103750571972338,0.0007582416269254193
2011-02-21,0.38189655665059036,2.5081764299607814,3.6118903675490874,1.0950670972551588,0.0007522763552742763
2011-02-22,1.9590480559210455,2.665315601354909,3.22844737832053,1.0986270514420524,0.0007547219308626328
2011-02-23,1.5176879055696828,2.788832939931193,3.431199661364084,1.0800520992939706,0.000741961528019393
2011-02-24,2.0493388305499387,2.8282068318353506,3.5832721972464947,1.151780340828815,0.0007912365544057376
2011-02-25,6.692467639898818,3.371847120128048,3.4160634446719826,1.2153995430949438,0.0008349409280703121
2011-02-26,1.027130450276466,3.137943472259552,3.270049979590922,1.2626780258567425,0.0008674197458378195
2011-02-27,4.647239579820816,3.103037173883737,3.497384952759611,1.280269398264569,0.0008795044606031547
2011-02-28,8.033041860307222,3.457099330287241,3.4031889600874914,1.3220480863562578,0.0009082050939109539
2011-03-01,0.7325998284171524,3.78720807135233,3.702095449887063,1.3258637635339854,0.0009108263430813098
2011-03-02,0.35241218177087225,3.408291376328438,3.262577332721066,1.282594752536257,0.0008811019052169247
2011-03-03,0.08828949891363586,3.847284969357745,3.706728074349436,1.2453713566262035,0.000855530613123193
2011-03-04,0.15162037968725545,3.696480549482141,3.7313136746614792,1.2046379124817632,0.0008275480292472318
2011-03-05,0.8054003194721868,3.137699774055906,3.491660212220625,1.2486440256540725,0.0008577788329212998
2011-03-06,0.4719605525582441,3.157126819507233,3.335315487211056,1.251051014816815,0.0008594323581153918
2011-03-07,0.507734525469483,3.067719004089796,3.4534100949425866,1.2192776404242822,0.0008376050579045717
2011-03-08,3.997641555902001,3.074239781302101,3.425198396815549,1.1544963233895225,0.0007931023482615467
2011-03-09,26.16429586812203,3.891760850002539,3.5025978912907614,1.2500635700778726,0.0008587540149060046
2011-03-10,2.6994336645660435,3.788630609076285,3.3102805441392498,1.4603585642425496,0.001003220004377485
2011-03-11,0.9787396554472115,3.608510058731045,2.9614365785670715,1.3787801148872212,0.0009471781977121405
2011-03-12,1.309143755648108,3.7449878220339374,3.276587423409883,1.3871747524351032,0.0009529450473912135
2011-03-13,2.1022882472868716,4.014738666063005,3.8449007961746116,1.3564732570705635,0.0009318540940677164
2011-03-14,4.022258332264362,4.088361758745147,3.625729302507082,1.378797790147995,0.000947190340055552
2011-03-15,1.3190800486314662,4.579555980484185,3.9595189567330387,1.3655686523146324,0.0009381023420528285
2011-03-16,0.6855834550248207,3.693776336973006,3.3961610847177193,1.3532265385283693,0.00092962370143
2011-03-17,12.89390256190084,3.6456382339804296,3.403610650202799,1.4513001209246559,0.000996997141193371
2011-03-18,0.03847654386200655,4.400302479474919,3.950651462732701,1.3454019059004452,0.0009242484270477735
2011-03-19,0.0366649409407415,4.590395397121665,4.000391763186139,1.369991953761011,0.0009411410098191249
2011-03-20,0.12734665269981724,3.768421849315766,3.5063334001160222,1.2332816215599292,0.0008472253486743888
2011-03-21,8.366851752879443,3.719694073764068,3.6388997698894654,1.31463647882403,0.0009031135546664243
2011-03-22,0.06831999018302705,4.590575798138286,4.1371013388794315,1.1494960956332836,0.0007896673504231192
2011-03-23,1.2324497065351925,3.2682031046401065,3.354633228419638,1.1988773390848908,0.0008235906980753325
2011-03-24,1.679392184493432,3.230397316338064,3.382439687642278,1.1705057405472659,0.0008041003099569355
2011-03-25,1.8346241883920544,3.314862796145382,3.31762648997786,1.1368490675202896,0.0007809792433311045
2011-03-26,2.198076170210126,3.405747745077463,3.2591873065455834,1.1621894097275594,0.0007983872545158713
2011-03-27,0.13491806506575385,3.9345540975317945,4.15717675931633,1.1308137135504461,0.0007768331466228715
2011-03-28,0.00341867781466525,4.365695451943789,4.179084092114307,1.1278899783807304,0.0007748246333155371
2011-03-29,0.02621795157581365,4.248403285919188,4.071409327963688,1.162162364424677,0.0007983686752507918
2011-03-30,0.4803405169965888,3.656771920595836,3.9906910551614523,1.137186746481535,0.0007812112180647582
2011-03-31,4.437522190152442,3.4672262188603096,3.872745000932392,1.1107085489347504,0.0007630215363597236
2011-04-01,3.1139754385113925,3.885243763735017,3.9152807195969914,1.2683892075681897,0.000871343146488762
2011-04-02,0.7502628355416121,3.755572366993076,3.8129253694487373,1.2548190079294468,0.0008620208498457836
2011-04-03,0.2086535136626309,4.105629636642506,4.065883833393419,1.1363188026463895,0.0007806149681851638
2011-04-04,2.9181545519167225,3.4871124630509582,3.752923100158034,1.1534266762251202,0.0007923675345937058
2011-04-05,1.069607017083706,4.059626634582546,3.920354446047419,1.1536114975414065,0.0007924945009746165
2011-04-06,0.22514877140343095,4.092997712391472,4.007832950536531,1.1406926480462956,0.0007836196612165059
2011-04-07,0.8035990375835738,3.76741935963875,3.803585706427327,1.157190335736488,0.0007949530492775112
2011-04-08,7.563166292856845,3.372739773646228,3.5782626002296145,1.181265172004601,0.0008114916980297172
2011-04-09,2.7592765298347737,3.627826294368117,3.7048048654254675,1.1962695475560154,0.0008217992280260772
2011-04-10,0.838097435137043,3.740527746978489,4.0219453798582885,1.1851610469234515,0.0008141680405039851
2011-04-11,1.742879965032279,3.693260782035659,4.077070459140716,1.1875574798138904,0.0008158143138738978
2011-04-12,1.0951151429196768,3.979906117891826,3.9568752958553746,1.1775285768727957,0.0008089247757160654
2011-04-13,0.4591424330736319,4.038500597166923,4.002482135472535,1.246347073973612,0.0008562008999866428
2011-04-14,0.5574315684116776,4.172484062158376,4.061191809332964,1.2349014281944921,0.0008483381044446538
2011-04-15,4.359180226431347,4.060295593364111,3.7806558434131605,1.2370847783828118,0.0008498379967581692
2011-04-16,0.5660290051880827,4.032635014970655,4.079763753043554,1.2121859212113741,0.0008327332717870934
2011-04-17,0.5717071696573495,3.678734557252653,3.6955917981555904,1.149502866437823,0.0007896720017510369
2011-04-18,6.913727621830484,3.791762958400552,3.514552457338419,1.2001212470991578,0.0008244452234186789
2011-04-19,3.0016356622045697,3.719058973270613,3.5182884458074777,1.280303705712212,0.0008795280287312962
2011-04-20,24.895194932805047,3.509103148012689,3.2288633789288093,1.37987674902378,0.0009479315505737027
2011-04-21,16.902273461783146,3.190517030164319,3.0029847678552546,1.6404852723161532,0.0011269613383805012
2011-04-22,14.651595852492495,3.712927696565055,3.40121850972893,1.4804331950297855,0.0010170106388691538
2011-04-23,6.5573014875177495,3.4610493161346554,3.167828663676905,1.536476678543355,0.00105551073408719
2011-04-24,5.722139366799285,3.9059560870556846,3.6605469880371055,1.5273532985041174,0.0010492432614356026
2011-04-25,9.911838407415962,4.028668945038605,3.8186227100854424,1.6312996502477866,0.0011206511074295044
2011-04-26,11.294093813532658,4.007694327414649,3.7276634441544343,1.6472853403585264,0.001131632769396332
2011-04-27,2.5812125143657765,4.592087871425404,4.275513698516563,1.7637057445075586,0.001211609893658687
2011-04-28,0.7801497639168194,4.321231772742948,3.9358978040107617,1.6568402496222803,0.00113819668893508
2011-04-29,6.00198490945794,3.7046820516370578,3.5552547553171965,1.6114857237363993,0.0011070395685046108
2011-04-30,3.443935287946487,4.296533477462279,3.763035674539705,1.6063421279895476,0.001103506081404921
2011-05-01,0.4683372125285848,4.882504991822801,4.20964933028996,1.4752285947052604,0.0010134352435599468
2011-05-02,1.5728823630682909,4.259595540424052,3.8832606689424005,1.4465672846253548,0.0009937458328029788
2011-05-03,0.4526737762673359,4.658464072384004,4.067848906171036,1.384375039216532,0.0009510217332297714
2011-05-04,1.0258378446918228,4.275112690828984,3.5359298488343898,1.3274477903957775,0.0009119145192827794
2011-05-05,0.5699781988542524,4.421496314138787,3.858099284401982,1.3130441834768747,0.0009020196982778243
2011-05-06,0.240374448576702,4.971304485865104,4.33745490473342,1.2929426454731519,0.0008882105793820492
2011-05-07,1.297426817661332,4.87569355250913,4.190356346441636,1.3827486366930597,0.0009499044462930775
2011-05-08,0.29781431351429133,4.838957059904807,4.357680209366087,1.316498432469675,0.0009043926577512913
2011-05-09,6.594933830090412,3.627479346357223,3.5927539423823904,1.2849045965716965,0.0008826886947904475
2011-05-10,18.203677910769155,3.7232714922424552,3.7239670351924508,1.2659410602433248,0.0008696613469430172
2011-05-11,19.097371072970578,3.980396567056304,3.7557807773226077,1.3332029614087668,0.0009158681391883394
2011-05-12,11.675821183792007,4.092939333801716,3.9689013248881118,1.433676168980339,0.000984890045320039
2011-05-13,23.407789259377598,3.9623822932216255,3.821444447840255,1.5126376501230623,0.0010391340778455323
2011-05-14,7.372065964635558,4.3363419543523625,3.983571660223021,1.6953519146079163,0.0011646529810139458
2011-05-15,9.262748465722272,4.225298299855117,3.824012128413189,1.8440489606840424,0.001266803134317415
2011-05-16,5.596070909854138,4.540321143986227,4.200965686287258,1.707514817502673,0.001173008509439699
2011-05-17,12.783300193610586,4.025759897474359,3.6492696253183308,1.6605305679335576,0.0011407318205411414
2011-05-18,6.341959165651311,3.9927920967174337,3.823515900412278,1.6245469067475362,0.0011160121868727607
2011-05-19,13.399396574735695,4.278028383052319,4.051462638022615,1.57512347176029,0.001082059854974072
2011-05-20,4.403888067393523,4.242223379159056,3.9653356066528587,1.6214224804943926,0.0011138658051579513
2011-05-21,14.944173382013375,4.154415365858052,3.7306474379114998,1.5930793720343988,0.001094394988819051
2011-05-22,12.719386037438532,4.271765066211721,3.7216040446083896,1.617435295380551,0.0011111267354765018
2011-05-23,2.60148069615225,4.567276775089331,4.071066421284447,1.7265938548404776,0.0011861152028163893
2011-05-24,5.206401943904868,4.693173143635688,4.189590373461913,1.6886609466075024,0.0011600564982657885
2011-05-25,6.128524426210694,4.217321962904102,3.8983894631294667,1.5713402271547012,0.001079460885951866
2011-05-26,6.999881920522736,4.156721723912919,3.8257113447040907,1.6815435012133002,0.0011551670390779131
2011-05-27,10.585532414342612,3.729413610149821,3.365629372636156,1.677364730472759,0.001152296356148894
2011-05-28,7.542050275349087,3.7244893067339073,3.6318710250154727,1.6154909944740585,0.0011097910624358644
2011-05-29,32.912460009485805,3.350481343827822,2.9729588914242324,1.6800582805524704,0.0011541467396019196
2011-05-30,17.35331461796536,4.147929560367536,3.7985985670641393,2.0063688097832317,0.00137831172112007
2011-05-31,1.7623919806369865,4.716296802477761,3.989466240034522,1.9348792653392852,0.0013292006720626083
2011-06-01,4.283848767328727,4.228275246905422,3.302938460868656,1.895550292892767,0.0013021829156868495
2011-06-02,5.384793845883815,3.8039885911815774,3.204427110107694,1.819480014206369,0.001249925047526678
2011-06-03,6.085223476103512,4.293120891098606,3.768779908938544,1.808966455648577,0.0012427025663356687
2011-06-04,14.653367347903611,3.85347675327627,3.4738928272062983,1.829375468932002,0.0012567229109940762
2011-06-05,8.453129850423032,3.423024452967157,3.0564642967001054,1.9619259544052157,0.0013477808894061434
2011-06-06,10.700168403124422,3.422497566405997,3.1506936671626447,1.9923683378380745,0.001368693841052792
2011-06-07,12.430032389896025,3.936995302469152,3.6774259613971068,2.170445556025445,0.001491027240523165
2011-06-08,9.295870675171644,3.580183906586103,3.3021010178444157,2.4384784601432954,0.001675157342421728
2011-06-09,15.801605974063605,4.090271987608837,3.837258713306142,2.562897009189966,0.001760628938491
2011-06-10,6.260043639262877,4.011749481625766,3.799487778005952,2.805930550083811,0.001927585270948885
2011-06-11,8.767429251529226,4.248276325725467,3.910196020387899,2.787979204050412,0.0019152532657227925
2011-06-12,5.499463039924886,3.8884966083088224,3.583256729107826,2.6086052159920996,0.0017920290264905572
2011-06-13,8.421396773208468,3.863850098077725,3.5374492567539364,2.62307288744403,0.0018019678577972822
2011-06-14,3.374113405523934,4.846751685118492,4.149019494712713,2.5805861487217965,0.001772780816168905
2011-06-15,6.996414742909039,3.816722197327156,3.3412876606680326,2.375328215362923,0.0016317751276723907
2011-06-16,16.474062431814872,3.4909827209766284,3.0914104240732665,2.2549417416519923,0.001549073439442889
2011-06-17,10.969669095632755,4.226673396039072,3.8077827527797883,2.633803066394888,0.0018093391503261377
2011-06-18,9.236293085633747,3.511422965515845,3.0075330574217416,2.743840298178144,0.001884931237676645
2011-06-19,13.540439982014934,3.454574642584725,3.1269905999277783,2.834982981486349,0.001947543369646343
2011-06-20,20.661901738944582,3.496761744487296,3.301812156045459,2.9410246271295137,0.0020203906160768865
2011-06-21,13.203044771805835,3.950010181610723,3.668916555434694,3.3860902002618625,0.0023261365453019394
2011-06-22,14.798350500618579,3.9404501609734255,3.6692776138157095,3.4883121393151457,0.0023963597744838085
2011-06-23,7.5289092962074085,3.6781544862618585,3.456366351780744,3.4595737259515116,0.002376617396216988
2011-06-24,17.03878678155194,3.712451232415121,3.4648270636744467,3.3906737742958812,0.0023292853152513645
2011-06-25,7.170947832269418,3.4035285918831213,2.8947389126888803,3.543165416494608,0.002434042235709105
2011-06-26,14.827969348766636,2.2565477813624395,2.091033383953916,3.8831756944395788,0.0026676185099751898
2011-06-27,13.254841958500446,2.661583378054777,2.424539758423939,4.474876867159065,0.0030740984441642934
2011-06-28,8.974472504965219,3.6935910461135024,3.5279257334642393,5.335010553473449,0.0036649829992852507
2011-06-29,14.780439146772384,3.6689389775000754,3.4515656766005978,5.344925326796238,0.0036717941340160213
2011-06-30,15.996271045980865,3.909755630760516,3.6909041561612277,5.076137919835608,0.003487145712600751
2011-07-01,13.565062754799833,3.842861981068835,3.5477388567958874,4.572240635474493,0.003140984264172666
2011-07-02,24.632984875771633,3.6084966647788552,3.3866790877187976,4.662520830005843,0.0032030038937147557
2011-07-03,10.585938424010504,3.4421202926345384,3.0466116552839484,6.527076424241099,0.004483894434717587
2011-07-04,8.66126940498513,3.113934767031548,2.9191775371276214,5.505429396675413,0.003782055338099353
2011-07-05,28.875601024649328,3.1066173096514893,3.0347045976404234,5.935554283234528,0.004077537489635551
2011-07-06,8.451951753662875,3.840775764986592,3.6990126919768307,5.065651516317371,0.003479941886060435
2011-07-07,25.37408867366586,4.137811903549458,3.8153609887622832,5.518989119290833,0.003791370437359688
2011-07-08,12.873617214334724,4.143169954879206,3.9061174033144175,5.087943433577183,0.003495255726016289
2011-07-09,18.06247817557597,4.165210543075772,3.9222759704444576,4.552814488232441,0.0031276391173036726
2011-07-10,16.331869509084008,3.9444840449271137,3.517625509766062,6.365414125518399,0.004372837564163073
2011-07-11,7.970244598473069,3.5279447765538463,3.123796811411276,6.439327098574521,0.004423613431794852
2011-07-12,18.218740341427356,3.004176896800308,2.764165864257001,6.393365783452633,0.004392039466409378
2011-07-13,9.23694929924636,2.271022376848791,2.174887305783659,6.864966698905441,0.004716014333986086
2011-07-14,14.095269295515159,3.358879063508472,3.158038341247914,6.064416133638424,0.0041660614927753825
2011-07-15,5.252081356901923,3.389713483803473,3.1339147869185995,6.528060966392831,0.004484570783941644
2011-07-16,4.466719786741059,3.834316296915095,3.550297583786212,6.443402884038833,0.004426413367106266
2011-07-17,21.71449538030457,3.974539837216892,3.694631914904168,6.789013054736636,0.0046638365900393206
2011-07-18,18.43545384070441,3.6409136185847473,3.3462735712244323,6.954708091002257,0.00477766382334893
2011-07-19,6.907546860100526,4.166537875031628,3.71897575010808,7.8910241721445225,0.0054208832668624215
2011-07-20,2.2089771417971646,4.4719051780565735,3.9912851721336744,6.7204427891264595,0.004616730992927774
2011-07-21,4.801527701873893,4.166251051640633,3.826146513830727,7.113770199832396,0.0048869344459371794
2011-07-22,1.1713557725422004,4.579816539140856,3.901294807355495,6.101743043170744,0.004191703895443685
2011-07-23,6.401658402373388,4.777464545994844,4.038805925185845,6.447614020276806,0.004429306284105239
2011-07-24,0.8215392624875082,4.628372655807648,3.780116122163098,4.707520091297123,0.0032339169586393535
2011-07-25,2.9865245758350336,4.529198777812372,3.7895047215023507,4.892464706597287,0.0033609680420609495
2011-07-26,9.8087727285656,4.651810831708217,4.0959782510177805,5.37405749343729,0.0036918070082927715
2011-07-27,17.528990676147856,4.251228881868858,3.881758678146857,4.160322684659428,0.0028580096998853033
2011-07-28,14.777680735957606,3.671180106233008,3.2524844662491206,4.349135256407115,0.002987717946677067
2011-07-29,9.348342766035262,3.5356360768793893,3.3048115008655086,4.606051682631227,0.0031642113809281867
2011-07-30,8.002511313345192,3.96794623952506,3.3231540358641096,3.9741736557615024,0.002730131222531556
2011-07-31,2.924616250153226,3.800601155319815,3.3227945482338934,4.165315466202382,0.0028614395824114324
2011-08-01,25.373443634778347,2.5038788778832,2.3387017910294445,3.8121236121306197,0.002618807983526163
2011-08-02,19.48246282848416,3.527223306674491,3.3526069491077726,6.566262445722693,0.004510813988315501
2011-08-03,3.9585319831580055,3.7784400886471023,3.59781875614427,5.947637547393095,0.004085838308776047
2011-08-04,0.9243787996355912,4.57867907318662,4.118509786937338,6.152489715939517,0.0042265652497191246
2011-08-05,8.042437979514672,4.404172953058475,3.9754694671673443,6.031574890626284,0.004143500600700572
2011-08-06,1.4457985693882214,4.5599871176082525,4.081297514030238,5.600262789842079,0.0038472028706556063
2011-08-07,9.54068110939821,3.8151425528332057,3.5762439684420935,5.136366357626101,0.0035285207386411316
2011-08-08,1.996946209597547,4.213282574881923,3.88910896050819,5.01478037495559,0.0034449950258103124
2011-08-09,4.552099219568996,4.4592660108955,4.115869535400886,4.307554378285232,0.002959153202543087
2011-08-10,6.325625852253735,4.01639177801014,3.5799266395922547,3.960470111504079,0.0027207173223658455
2011-08-11,0.6128631540140225,4.313308573096326,3.878938940744918,3.7937332513914637,0.002606174389124771
2011-08-12,13.103118449488523,3.9670278763919296,3.5434768786985464,3.168328577823271,0.0021765412190819003
2011-08-13,8.233082342504797,4.202138158887318,3.62200387312203,2.3232651432440248,0.0015960094488056274
2011-08-14,13.52671687939957,4.040218881725958,3.305045803643944,2.4372159499367676,0.0016742900379624452
2011-08-15,7.710357537647731,4.003223433521916,3.3569292346886006,2.292823160670102,0.0015750967725363507
2011-08-16,1.2859385004111805,4.456209915803545,3.808690850527534,2.3295773034818814,0.0016003457026384238
2011-08-17,6.123002162330454,4.255805863466875,3.486342244412876,2.2074453745189855,0.001516444942024651
2011-08-18,5.841357227520561,4.340059772504439,3.8245213549306936,2.002141394878665,0.0013754076211935807
2011-08-19,3.7528414175975167,3.938916676053154,3.4604308649564333,1.976273368413884,0.0013576371076644636
2011-08-20,13.050495805186369,2.681392760976101,2.5557108622613804,1.963400629773313,0.0013487939446005744
2011-08-21,8.683056837227046,3.856990317052061,3.5437905540815198,2.150341731791348,0.0014772165510596523
2011-08-22,25.273026781770493,3.669424843535108,3.3326427229451148,2.2851583015286816,0.0015698312574706056
2011-08-23,11.106437852685772,3.824358807611527,3.6536061967931883,2.6221812896765546,0.0018013553584165884
2011-08-24,14.802521833561284,3.758113743421042,3.5014800376821427,3.01019698812918,0.002067909833619791
2011-08-25,18.660852384634296,3.641088382943212,3.4764371624697645,4.576806885597832,0.0031441211331450477
2011-08-26,7.558496681703435,3.83102174011246,3.671559122870787,4.925237026560486,0.003383481586187692
2011-08-27,3.3880395335449807,3.80743874674647,3.620969332312227,4.862304865524218,0.003340249188051939
2011-08-28,14.502085928245986,3.2450301975241858,3.221416593956398,5.117207610787879,0.0035153592873664046
2011-08-29,25.22240197062547,3.025499073465836,2.7638989255323594,4.119683887428689,0.0028300921354364214
2011-08-30,9.74016487213642,3.099753984647897,3.0819356891079073,5.619821009351039,0.003860638746982029
2011-08-31,14.169845705157083,3.450169624188854,3.330380845887871,5.062671459590371,0.0034778946816300237
2011-09-01,11.865360550158881,3.864264815381216,3.793439387652102,5.374903091690343,0.0036923879074663725
2011-09-02,1.3355643926683827,4.253993277305395,4.0502606066397755,4.981150640726277,0.003421892465283854
2011-09-03,8.407627427371434,3.843352553238182,3.5880564714544376,4.618095523851736,0.0031724851177609126
2011-09-04,9.637446281512977,3.482039636048915,3.412470111934831,4.885993250828072,0.0033565223572516933
2011-09-05,10.790361685432377,3.768706611177116,3.5970940003143976,4.969958677599695,0.003414203941676184
2011-09-06,19.92905003389099,3.5105910668178355,3.2327611030369834,4.7860663042621905,0.0032878757151010036
2011-09-07,15.967688464443683,3.026530443727459,2.910116849736821,4.4436275194953225,0.0030526311336916264
2011-09-08,8.220854601573967,3.83422315267664,3.699084090216184,4.46190286179351,0.0030651857140729846
2011-09-09,7.878955666310002,3.896093927323819,3.806693142603396,4.418468325855672,0.0030353475658259524
2011-09-10,7.3110033143128295,4.1478781451313,3.806646154473429,4.413381794770007,0.003031853280338146
2011-09-11,4.101323081076595,4.170064129075914,3.6716430694351447,4.439769172327019,0.0030499805715914325
2011-09-12,13.059329355811645,2.703695248103162,2.2800146919045807,4.260321307319086,0.002926705581238523
2011-09-13,16.8670288362116,2.300268758765676,2.214957667896992,4.509492715065548,0.0030978784335029285
2011-09-14,8.782102975759273,3.831687859398525,3.771260193216328,4.32702884160677,0.0029725315410258804
2011-09-15,10.568471020604923,3.648508289001409,3.55232117840691,4.713166186333113,0.0032377956468091036
2011-09-16,8.628345069518538,4.131390678011022,3.6379407277829046,4.796042203795337,0.0032947288415990867
2011-09-17,3.8202998532124526,4.0690128972648445,3.5310850971284564,4.758760484277814,0.003269117483037315
2011-09-18,15.801496303581205,3.192854755259348,2.8317820814746337,4.768138761119956,0.0032755600617060047
2011-09-19,20.570429369025526,3.0969937426224994,2.991024558720727,5.2625843224456315,0.003615228476260655
2011-09-20,26.835259258876185,2.722799043150341,2.525616921425291,5.760643591336847,0.003957379393269489
2011-09-21,14.847017959698917,3.298734268413196,3.1629594509058383,6.405214805524442,0.0044001793686675025
2011-09-22,12.744823232809866,4.003033196109493,3.7519698911007464,6.664546465040818,0.004578331991568154
2011-09-23,7.844955323337484,3.9789738352402506,3.813216100509492,6.662679226555366,0.004577049257965998
2011-09-24,6.858035557458494,4.101008533038468,3.718509131801086,6.4035519390574205,0.004399037032158393
2011-09-25,11.639881338480654,3.5920910414238016,3.2622368571316094,6.137404407476055,0.00421620212137975
2011-09-26,13.191040523944842,3.970774733277732,3.7851685827829913,5.445399965461224,0.003740817023263495
