date,evap_original_mm,EQUILIBRIUM_OPEN_WATER_PROXY__RAW,EQUILIBRIUM_OPEN_WATER_PROXY__SCALE,EQUILIBRIUM_OPEN_WATER_PROXY__AFFINE,PRIESTLEY_TAYLOR_OPEN_WATER_PROXY__RAW,PRIESTLEY_TAYLOR_OPEN_WATER_PROXY__SCALE,PRIESTLEY_TAYLOR_OPEN_WATER_PROXY__AFFINE,PM_REFERENCE_DEMAND_PROXY__RAW,PM_REFERENCE_DEMAND_PROXY__SCALE,PM_REFERENCE_DEMAND_PROXY__AFFINE,RADIATION_ENERGY_PROXY__RAW,RADIATION_ENERGY_PROXY__SCALE,RADIATION_ENERGY_PROXY__AFFINE,AERO_VPD_WIND_INDEX__RAW,AERO_VPD_WIND_INDEX__SCALE,AERO_VPD_WIND_INDEX__AFFINE,TRANSPARENT_COMBINATION_PT_PLUS_AERO
2009-11-20,4.088408675517625,4.331295749546867,3.464717219251689,3.4847034212799426,5.457432644429053,3.464717219251689,3.484703421279943,3.4834423707282145,3.414987385395224,3.453861129245008,6.354850072181617,3.5020590561455087,3.508539486792192,0.8540299524978765,3.411727015124967,3.4528223446976627,3.4847034212799355
2009-11-21,3.4938674982426305,3.709369956754526,2.9672224444813877,3.138731643144957,4.673806145510703,2.9672224444813877,3.138731643144957,2.919046093051833,2.861682360220963,3.1000742784915847,5.410829285858383,2.981823880432239,3.127757598981834,0.6919995046641436,2.7644386448162948,3.4528223446976627,3.1387316431449497
2009-11-22,4.407339670262451,4.316678675997066,3.453024638243255,3.4765720734796703,5.439015131756303,3.4530246382432543,3.4765720734796703,3.574393693244073,3.504151374926573,3.5108731671294864,6.303491548978502,3.4737561726390873,3.4878234223752185,1.1086856427560652,4.429039927240094,3.4528223446976627,3.4765720734796632
2009-11-23,4.034441747218626,4.196630210567191,3.3569947180136923,3.409790181606892,5.287754065314661,3.356994718013692,3.409790181606892,3.3852767661405574,3.31875088549973,3.3923268819917216,6.14006406235795,3.38369382607831,3.421903023399842,0.9041200182333651,3.6118296344292666,3.4528223446976627,3.4097901816068847
2009-11-24,3.8013290645839017,4.179373780516431,3.3431908464249336,3.400190583297714,5.266010963450703,3.343190846424933,3.400190583297714,3.2768576113004526,3.212462333340686,3.324365286798101,6.075823968265995,3.3482921091649263,3.3959910258508033,0.7066057078284599,2.822788328897458,3.4528223446976627,3.400190583297707
2009-11-25,3.3478221079689257,3.7970467049809757,3.03735737796866,3.1875054371193237,4.7842788482760294,3.03735737796866,3.1875054371193237,3.024442661142003,2.9650077240956167,3.166141191722044,5.490838557055142,3.025915745635602,3.1600302795943995,0.6710588861094313,2.680783880920041,3.4528223446976627,3.1875054371193166
2009-11-26,3.2246094955831106,3.5371386924406867,2.8294501329914423,3.042920925120931,4.456794752475266,2.8294501329914423,3.0429209251209315,3.009646571328407,2.9505024001404387,3.156866392745396,5.121299358517606,2.8222684396976905,3.01097229731511,0.8373435463021858,3.3450672186662143,3.4528223446976627,3.0429209251209244
2009-11-27,3.464815036695624,3.4232901453968005,2.738379690302091,2.9795879926146096,4.313345583199968,2.7383796903020907,2.9795879926146096,3.0413071093772435,2.9815407600570976,3.1767125230132494,4.997633555685128,2.7541181387738622,2.9610902411757114,1.0365950029691453,4.141048174047704,3.4528223446976627,2.9795879926146025
2009-11-28,3.497038054156977,3.7395327396052447,2.991350446623557,3.1555109305411415,4.711811251902608,2.9913504466235565,3.1555109305411415,3.103539835571841,3.0425505177321983,3.2157225609689055,5.5153253851117405,3.0394100558046615,3.16990732970703,0.784127742891095,3.1324777262272483,3.4528223446976627,3.155510930541134
2009-11-29,3.208046517052128,3.655270809927486,2.923947116173899,3.108636769704668,4.605641220508633,2.923947116173899,3.1086367697046686,2.8995164401637328,2.842536494965822,3.0878322870666337,5.327074452833219,2.9356678943491503,3.0939741019501876,0.45680740078197063,1.8248799651564238,3.4528223446976627,3.1086367697046615
2009-11-30,3.4373383657562697,3.91617771109844,3.1326533983997606,3.2537769545497492,4.934383915984034,3.13265339839976,3.2537769545497492,3.0592975324633183,2.9991776437366244,3.1879896617526255,5.664657537680793,3.1217046829536885,3.230142209902304,0.618548099386258,2.471010828903623,3.4528223446976627,3.2537769545497417
2009-12-01,3.2373274345826326,3.9192356419508885,3.1350995175965086,3.2554780542415394,4.938236908858119,3.135099517596508,3.2554780542415394,3.0859292060203165,3.0252859640617573,3.2046834924717325,5.698476174066887,3.140341607582463,3.243783354666101,0.5195674817216849,2.075597475692432,3.4528223446976627,3.2554780542415322
2009-12-02,3.6416055361451134,4.306451695247575,3.4448438077591153,3.4708828951952846,5.426129136011944,3.444843807759115,3.4708828951952846,3.392765710851732,3.3260926609611214,3.397021261224237,6.263409193802972,3.4516674099869866,3.471655732963348,0.670508814134716,2.6785864223755125,3.4528223446976627,3.4708828951952775
2009-12-03,3.419702303137369,3.990533704103673,3.1921327099537544,3.295140531061847,5.028072467170627,3.192132709953754,3.295140531061847,3.12099416364822,3.059661841491208,3.2266636532588513,5.800222065058098,3.1964121859476644,3.284823756540594,0.6523559810692668,2.6060684611619673,3.4528223446976627,3.2951405310618394
2009-12-04,3.721372292282804,4.2216438495502615,3.3770037847484806,3.423705046140399,5.31927125043333,3.3770037847484806,3.423705046140399,3.3412749598747578,3.275613782215057,3.3647447361095235,6.102202697962702,3.3628290169085657,3.4066311967426675,0.7625830996257289,3.046409970354409,3.4528223446976627,3.423705046140392
2009-12-05,2.5632202163607034,2.618934256688214,2.0949542907997154,2.5321319772909705,3.29985716342715,2.0949542907997154,2.53213197729097,2.1183357852961766,2.0767072381063794,2.5981560530331453,3.810761212784349,2.100051246599743,2.482351321580655,0.5840421755908143,2.3331646186501818,3.4528223446976627,2.532131977290963
2009-12-06,3.5875125661952416,4.245225129572997,3.395867069934055,3.4368231021443716,5.3489836632619765,3.395867069934055,3.4368231021443716,3.5445634417828056,3.474907333658826,3.4921743359374853,6.14887450857405,3.3885491259845724,3.4254568205102687,0.9562392300836257,3.8200384010614856,3.4528223446976627,3.4368231021443645
2009-12-07,3.5433735663317285,4.050165146260911,3.2398334665859028,3.3283129711101433,5.103208084288748,3.2398334665859028,3.3283129711101433,3.2783138155020963,3.2138899208963068,3.325278095615116,5.8712170214396,3.2355364024299487,3.313460407245344,0.8555873802973826,3.4179487155256854,3.4528223446976627,3.3283129711101362
2009-12-08,3.313029798364353,3.762497551189317,3.0097206025152503,3.1682860506444643,4.74074691449854,3.0097206025152503,3.1682860506444643,2.9801419645471725,2.9215776041353023,3.1383716890616196,5.514147064099574,3.038760701417881,3.1694320400672678,0.7140694421108046,2.8526048755072244,3.4528223446976627,3.1682860506444572
2009-12-09,3.3068460321267925,4.177789290224395,3.341923371028194,3.3993091454636084,5.264014505682738,3.3419233710281935,3.3993091454636084,3.2510125681379844,3.1871251849163325,3.3081645484344815,6.10162538578096,3.3625108691424774,3.4063983310837704,0.568706757415061,2.2719018253190706,3.4528223446976627,3.3993091454636013
2009-12-10,3.260136940588418,3.8073058999640796,3.045563977464282,3.1932125358948893,4.7972054339547405,3.045563977464282,3.1932125358948893,2.968716501219676,2.910376668686056,3.1312097377006447,5.547929304255583,3.0573775686502214,3.183058503983565,0.7084949233944655,2.830335473778131,3.4528223446976627,3.193212535894882
2009-12-11,3.5835433197024043,3.9655412432090977,3.172140584128136,3.2812374477103057,4.996581966443463,3.1721405841281354,3.2812374477103057,3.262832007796232,3.198712354457167,3.3155734603989204,5.790907922268171,3.1912793066921044,3.281066787492595,0.9814865528765236,3.9208978299142747,3.4528223446976627,3.2812374477102986
2009-12-12,3.494147025208479,3.868817656354515,3.0947688468326815,3.2274309780004264,4.874710247006689,3.094768846832681,3.2274309780004264,3.383780309243766,3.317283836276159,3.391388841126208,5.628015220343594,3.1015116716613162,3.21536210021452,1.1733568808947108,4.68739223632933,3.4528223446976627,3.2274309780004193
2009-12-13,3.410264560521467,3.8099848729097388,3.0477069582791354,3.1947028246790605,4.800580939866271,3.0477069582791354,3.1947028246790605,3.286102701038621,3.2215257428857944,3.3301604901202513,5.552717022876337,3.0600160059325554,3.1849896866027696,1.117878171326342,4.465762758762328,3.4528223446976627,3.1947028246790534
2009-12-14,3.4147318912666824,3.583520731076262,2.8665523437886353,3.0687228400217874,4.51523612115609,2.8665523437886353,3.0687228400217874,3.1652971617150314,3.1030942176960488,3.254434598576778,5.242796577553758,2.8892236678130847,3.0599796296732067,1.2028567955031702,4.80524015878122,3.4528223446976627,3.0687228400217803
2009-12-15,2.9612420443094005,3.601567635170474,2.8809885363243084,3.0787621719994385,4.537975220314798,2.8809885363243084,3.0787621719994385,3.0551498355762354,2.995111455454925,3.1853897143794745,5.207746752778831,2.8699082544083416,3.0458418705914387,0.9291331080719755,3.7117533362672854,3.4528223446976627,3.0787621719994314
2009-12-16,3.1520265440486925,3.839872301103908,3.0716146970001224,3.2113289347327902,4.838239099390925,3.071614697000122,3.2113289347327902,3.282088380185453,3.2175903095943768,3.327644148342798,5.58427952298025,3.0774096089393934,3.1977207922602964,1.039395904528801,4.152237373548065,3.4528223446976627,3.211328934732783
2009-12-17,2.8374015543718483,3.6624674825261603,2.9297039235857576,3.1126402145601064,4.614709027982962,2.9297039235857576,3.1126402145601064,2.925457387872263,2.867967663264814,3.104093142352824,5.335917207165083,2.9405409987556155,3.097540930919118,0.6109394237282576,2.4406152623127797,3.4528223446976627,3.1126402145600993
2009-12-18,2.640137425743644,3.289021587975604,2.630974745038316,2.90489559024605,4.144167200849261,2.6309747450383156,2.90489559024605,2.592066054169437,2.541127980609972,2.8951097122976077,4.808466490166917,2.649871110535934,2.88478748030101,0.42711424299284834,1.7062600639489556,3.4528223446976627,2.904895590246043
2009-12-19,2.846266811563414,2.9682587397776343,2.3743881188389877,2.726458075293606,3.740006012119819,2.3743881188389873,2.726458075293606,2.3431215413703743,2.2970756093073756,2.739061030406715,4.401170768917185,2.4254167720495077,2.72049996049056,0.2876376465325837,1.1490710909751403,3.4528223446976627,2.726458075293599
2009-12-20,1.8787028165741808,1.2019379135274495,0.9614617025183911,1.743869534832997,1.5144417710445863,0.961461702518391,1.7438695348329967,0.9189977947758495,0.9009380785907702,1.8463615649440155,1.8350677127660544,1.0112772809959254,1.6854321100856355,0.11035119482520239,0.44083717606777684,3.4528223446976627,1.7438695348329898
2009-12-21,2.9969482681047857,2.4752365189379244,1.9800066965600402,2.4521942059047266,3.1187980138617846,1.98000669656004,2.452194205904726,1.9519381140199845,1.9135795362840737,2.4938511339151948,3.8788409656870506,2.1375689397766027,2.5098120906733783,0.2808158054783095,1.121818815630835,3.4528223446976627,2.452194205904719
2009-12-22,3.7582693102339833,4.002195022036588,3.20146090441971,3.3016276183436495,5.042765727766101,3.2014609044197098,3.3016276183436495,3.1537895722039604,3.091812769968697,3.247221167138771,6.172793197275462,3.4017303433896195,3.435104704931485,0.5310621659657645,2.1215170885246937,3.4528223446976627,3.301627618343642
2009-12-23,3.6839551242838384,3.6774788677818373,2.9417119248832,3.1209909144496506,4.633623373405115,2.9417119248831995,3.1209909144496506,2.9033244437548724,2.8462696654458504,3.090219300680036,5.5986515826502234,3.0853298275363703,3.203517931573479,0.7190111848578417,2.8723464281103297,3.4528223446976627,3.1209909144496435
2009-12-24,3.871429953596349,3.475882198350062,2.7804494546404013,3.008844483158787,4.379611569921078,2.780449454640401,3.0088444831587866,2.8379761283154785,2.7822055446331655,3.0492562829639605,5.298824108751201,2.92009956902158,3.0825789933819325,0.9094746830433569,3.633220751375172,3.4528223446976627,3.0088444831587795
2009-12-25,3.3848996731048486,3.0172857961619988,2.413606148797321,2.753731390005103,3.8017801031641185,2.413606148797321,2.753731390005103,2.2831378683214525,2.238270707434141,2.7014607916667117,4.5560322152634525,2.5107585070180174,2.7829651463668625,0.7636401772102439,3.0506328435002805,3.4528223446976627,2.753731390005096
2009-12-26,3.843920868477988,4.067923616544577,3.2540389333416244,3.338191849928486,5.125583756846167,3.2540389333416244,3.338191849928486,3.1523618386985395,3.0904130936164513,3.2463262049276853,6.0317939154353795,3.3240278317222502,3.3782309861566233,0.7074613570371378,2.826206524608484,3.4528223446976627,3.338191849928479
2009-12-27,3.316118329201105,3.7432724493021987,2.994341938623011,3.1575912977305367,4.71652328612077,2.9943419386230103,3.1575912977305367,2.8591616333160936,2.802974721967138,3.0625362307457675,5.488009579644048,3.0243567401752656,3.1588891782809796,0.6900901333865112,2.7568109807621837,3.4528223446976627,3.1575912977305296
2009-12-28,3.261427684187072,3.269734387532479,2.6155464068802843,2.8941662924586185,4.119865328290924,2.6155464068802843,2.8941662924586185,2.7875842808316933,2.7328039742411994,3.0176685958545897,4.87608678666419,2.68713560443236,2.912062922248441,0.8727593058485547,3.4865480920853664,3.4528223446976627,2.8941662924586113
2009-12-29,3.227303308589739,3.4030398926577026,2.7221809813206757,2.968322957414232,4.287830264748705,2.722180981320675,2.968322957414232,3.0262470046352057,2.9667766094717565,3.167272228596996,5.019739538475247,2.766300402138977,2.970006949346418,1.0171864994866298,4.063513989841664,3.4528223446976627,2.9683229574142245
2009-12-30,2.9727634390749,3.2399057693612527,2.591685711841128,2.8775728978967456,4.082281269395178,2.5916857118411274,2.877572897896745,2.813193451009729,2.7579098849470367,3.0337214793090954,4.7351649422764215,2.6094757673408004,2.8552204387807953,0.9039891219327338,3.611306722505935,3.4528223446976627,2.877572897896738
2009-12-31,3.285654167138283,3.762028752172231,3.009345597869808,3.1680252619275326,4.740156227737011,3.0093455978698076,3.1680252619275326,3.141034610039903,3.079308462374154,3.2392258311062956,5.514573308341622,3.0389955979915277,3.169603970695816,0.8298126376036156,3.3149823199103765,3.4528223446976627,3.168025261927525
2010-01-01,3.2129924517527453,3.7407097264821036,2.992291949336576,3.156165677855608,4.713294255367451,2.992291949336576,3.1561656778556086,3.1256241699894725,3.064200861106558,3.229565932078237,5.461607504561649,3.009806967152594,3.148239590753206,0.8723419991435901,3.4848810117274045,3.4528223446976627,3.156165677855601
2010-01-02,2.638369991953643,2.8002774094787446,2.2400154411800544,2.633011557701768,3.528349535943218,2.240015441180054,2.633011557701768,2.4401816462010584,2.392228334211687,2.799902304844627,4.1022744212180156,2.2606996427043393,2.5999366030037043,0.7312891353381732,2.921395077073514,3.4528223446976627,2.633011557701761
2010-01-03,3.1453281118635146,3.7585033705496875,3.006525552525793,3.1660641235366005,4.735714246892607,3.006525552525793,3.1660641235366005,3.2183597041315957,3.1551139997691724,3.287696387353653,5.537733359219802,3.051758741889095,3.1789458496278735,0.8841178650331221,3.5319239048534565,3.4528223446976627,3.1660641235365934
2010-01-04,2.6624959631540253,2.7208235399836775,2.1764582043405856,2.588812077912558,3.4282376603794336,2.176458204340585,2.588812077912558,2.396059257970352,2.3489730185826603,2.772244573216546,4.048366613296547,2.2309918880312973,2.578192254610695,0.7808509783214883,3.1193875223396286,3.4528223446976627,2.588812077912551
2010-01-05,3.167533602463289,3.386166886955684,2.7086838209380275,2.9589366546545417,4.266570277564162,2.708683820938027,2.9589366546545417,3.0149520832178536,2.9557036505839007,3.16019210628612,5.08177944616781,2.8004896305408025,2.9950314758324965,0.9875003166681353,3.9449219526401964,3.4528223446976627,2.9589366546545346
2010-01-06,3.42090883632518,3.5941523112213156,2.87505682395494,3.074637093345571,4.528631912138858,2.87505682395494,3.074637093345571,3.2614155896049133,3.1973237710557467,3.3146855910931206,5.429721199089724,2.992234920042655,3.1353778743918674,1.1575672439524611,4.624314904255287,3.4528223446976627,3.074637093345564
2010-01-07,3.1881516457473027,3.7717148179170175,3.017093736236087,3.173413534013516,4.752360670575442,3.0170937362360863,3.1734135340135157,3.068233365870042,3.007937874311524,3.193591010458959,5.608149179129488,3.090563805267399,3.2073488988248684,0.7765252197457179,3.1021067380407885,3.4528223446976627,3.1734135340135086
2010-01-08,3.0552943262685326,3.8911971416087594,3.1126707848212107,3.239880486280817,4.902908398427037,3.1126707848212107,3.2398804862808173,3.238595917433395,3.174952540442192,3.300381279969694,5.706750672506613,3.144901555003214,3.247120970937067,0.7857671179777055,3.139026794271704,3.4528223446976627,3.2398804862808097
2010-01-09,2.902899579645021,3.3039333862051694,2.642903084058201,2.913190890760135,4.162956066618514,2.642903084058201,2.913190890760135,2.875833379181146,2.8193188424555635,3.0729867682483203,4.884770125826342,2.6919208576177214,2.9155654492336143,0.9242433575898079,3.6922194852958548,3.4528223446976627,2.913190890760128
2010-01-10,3.296593026821957,3.4646161977477044,2.7714374848890464,3.002577307386309,4.3654164091621075,2.771437484889046,3.002577307386309,3.101979385359889,3.0410207327602596,3.2147444064557025,5.384419518352116,2.9672698682343923,3.1171049086244147,1.0196164201086095,4.073221173771654,3.4528223446976627,3.002577307386302
2010-01-11,3.804294071375915,4.009751821591051,3.2075057868412165,3.305831398616419,5.052287295204724,3.2075057868412165,3.3058313986164194,3.6879411957931176,3.615467494896446,3.5820494220529406,6.2963118678307906,3.4697995620034336,3.4849274135363135,1.3119388769254663,5.241007409058586,3.4528223446976627,3.3058313986164123
2010-01-12,3.467163545483688,3.592122938086902,2.873433475088998,3.073508171149468,4.526074901989497,2.8734334750889974,3.073508171149468,3.2526284750221515,3.18870933675182,3.3091774654757025,5.564327347955072,3.066414275541585,3.1896728477848364,1.2122384274292575,4.842718431053258,3.4528223446976627,3.0735081711494603
2010-01-13,3.550237039100909,4.137475495922407,3.309675308238651,3.3768829408268703,5.213219124862233,3.3096753082386505,3.37688294082687,3.729083939262552,3.6558017203538054,3.607839389526385,6.302550637935229,3.4732376511944123,3.487443894838844,1.2961591843383025,5.177969803255026,3.4528223446976627,3.376882940826863
2010-01-14,3.1597148571131464,3.884112758742442,3.1070038009152356,3.235939507203162,4.893982076015477,3.107003800915235,3.2359395072031614,3.1383361660727624,3.0766630469697205,3.237534335200264,5.7995505495483215,3.196042124192368,3.2845528928613072,0.9008349500297753,3.5987062587163487,3.4528223446976627,3.2359395072031543
2010-01-15,2.9646173825624875,4.141015723533215,3.312507229278566,3.3788523379088184,5.217679811651851,3.3125072292785656,3.3788523379088184,3.271215541195479,3.20693113856683,3.320828604695259,6.095741963909349,3.359268606836905,3.4040251836705844,0.7652638301806081,3.057119103948146,3.4528223446976627,3.3788523379088113
2010-01-16,2.983145254438881,3.800581315348711,3.0401848056283205,3.1894717093789917,4.788732457339376,3.04018480562832,3.1894717093789917,3.097526829398489,3.0366556763526322,3.2119533608487534,5.59091204677115,3.0810646896640668,3.2003960987436235,1.0857038983525373,4.337231158698796,3.4528223446976627,3.1894717093789846
2010-01-17,2.999973480188724,4.404268697519848,3.5230901967626327,3.5252976221613874,5.549378558875008,3.5230901967626322,3.5252976221613874,3.5905277856037245,3.5199684076256084,3.520986681253261,6.373282317007758,3.5122167796457138,3.515974349544332,0.9394612790501758,3.7530128961224105,3.4528223446976627,3.52529762216138
2010-01-18,2.895720758336384,4.194328909624906,3.355153846952821,3.408509988393725,5.2848544261273815,3.355153846952821,3.408509988393725,3.3078573436871537,3.242852873439985,3.343797196839114,6.046743643558126,3.3322663944207416,3.3842611348348135,0.880005793529023,3.5154967697188777,3.4528223446976627,3.408509988393718
2010-01-19,2.9754646579330823,4.137976814445846,3.3100763260912576,3.3771618198554876,5.213850786201766,3.310076326091257,3.3771618198554876,3.3216483329000313,3.256372848562827,3.3524419573298907,5.951182879724564,3.279604343452697,3.345715576749311,1.0514546656489219,4.200410392494444,3.4528223446976627,3.3771618198554805
2010-01-20,2.6790287064493823,3.7063014054715593,2.964767829723353,3.137024635402281,4.669939770894165,2.9647678297233524,3.137024635402281,2.854082879088703,2.7979957730498817,3.0593526582543675,5.386034333226781,2.968159767601267,3.1177562631976903,0.7869268950301282,3.143659937043453,3.4528223446976627,3.1370246354022737
2010-01-21,2.790167189712794,4.400042758294847,3.5197097569942555,3.5229467698170915,5.544053875451508,3.519709756994255,3.5229467698170915,3.5464121125137007,3.4767196751744507,3.4933331589521517,6.34700167101033,3.4977339243035335,3.50537374186624,0.9097675790626212,3.634390828910069,3.4528223446976627,3.5229467698170844
2010-01-22,2.783852007150599,4.257282651641195,3.4055121984930006,3.4435305942570666,5.364176141067906,3.405512198493,3.4435305942570666,3.2594748027169316,3.195421123606806,3.3134690258742476,6.053085069373886,3.335761055577921,3.38681902352595,0.9359682766948924,3.739058853334379,3.4528223446976627,3.4435305942570595
2010-01-23,2.602000178459323,4.094375358725383,3.2751983765919808,3.352906718459622,5.158912951993982,3.2751983765919803,3.352906718459622,3.2258719849436934,3.162478652741312,3.29240539461612,5.839364057185332,3.2179827291466006,3.3006121394563093,0.9144701407752766,3.6531768876290087,3.4528223446976627,3.3529067184596144
2010-01-24,2.919457717055829,4.664409601378159,3.7311837376213655,3.6700116895252943,5.8771560977364805,3.7311837376213655,3.6700116895252948,3.818212526526416,3.743178794176492,3.6637088618234097,6.673549004193597,3.6776890817730523,3.6370904495811773,0.9920653461562219,3.9631585898726422,3.4528223446976627,3.6700116895252872
2010-01-25,2.51675782865792,3.76390652883865,3.010847680739751,3.16906985235898,4.742522226336699,3.0108476807397504,3.1690698523589798,3.014901654708285,2.9556542130718904,3.1601604956177045,5.447743950497843,3.0021669780878564,3.1426475631573547,0.8342825067878173,3.332838805394536,3.4528223446976627,3.1690698523589726
2010-01-26,3.0395740453045224,4.1917988647406865,3.3531299976054862,3.4071025469634146,5.281666569573265,3.3531299976054862,3.4071025469634146,3.6251149674139835,3.5538758982650225,3.5426673524643917,6.133719186534676,3.3801972636756368,3.419343743107595,1.3357670011216634,5.336197343325113,3.4528223446976627,3.4071025469634075
2010-01-27,2.5272876468341714,3.467693291610167,2.7738989330807664,3.0042890672898572,4.369293547428811,2.7738989330807664,3.0042890672898572,3.2176531370642136,3.154421317828365,3.28725348199176,5.053053757246513,2.7846593500639707,2.9834446313322744,1.3103681708751067,5.234732663952564,3.4528223446976627,3.00428906728985
2010-01-28,2.950059577477633,4.095778839676775,3.276321057863443,3.3536874624100403,5.160681337992737,3.276321057863443,3.3536874624100403,3.697220471986715,3.6245644190807003,3.587866054854489,5.9688230965392135,3.2893255926318936,3.3528309656871205,1.5016982405207357,5.999068815754402,3.4528223446976627,3.3536874624100332
2010-01-29,2.722134377558174,4.16925871720055,3.3350995416351323,3.394563663684634,5.2532659836726925,3.335099541635132,3.394563663684634,3.3394253623105916,3.2738005320798567,3.3635853321175597,6.00729639332555,3.3105276282267493,3.368349622471838,0.854639618948345,3.4141625450419153,3.4528223446976627,3.394563663684627
2010-01-30,2.575891836838698,3.7991286443799956,3.039022775970165,3.1886636014601435,4.786902091918795,3.039022775970165,3.1886636014601435,2.9962282793231183,2.9373477981534304,3.1484552542265787,5.505658012392545,3.0340825170278465,3.1660078812123427,0.7826725093759137,3.126664277316542,3.4528223446976627,3.1886636014601364
2010-01-31,1.9575672137900848,2.5148873691922424,2.0117244529955083,2.4742516206735505,3.1687580851822257,2.0117244529955083,2.4742516206735505,2.237005832121701,2.193045236500969,2.672543329855755,3.6646625115230753,2.019538524185901,2.4234206920024826,0.9061881822689194,3.6200916527474454,3.4528223446976627,2.4742516206735434
2010-02-01,2.7666835443437816,4.288036681472506,3.4301131546223687,3.46063878708146,5.402926218655358,3.4301131546223687,3.46063878708146,3.7325656239208733,3.659214984568538,3.6100218529821246,6.183182925679377,3.4074559611515713,3.439295524088008,1.2500770134680284,4.993878148373507,3.4528223446976627,3.460638787081453
2010-02-02,2.7380251664329656,4.1927381860208275,3.353881385366078,3.4076250830236594,5.2828501143862425,3.3538813853660776,3.4076250830236594,3.638151519109495,3.566656261724837,3.5508392004220495,5.9739007868887475,3.2921238288248658,3.354879111813799,1.2654863004122179,5.0554360368264115,3.4528223446976627,3.4076250830236523
2010-02-03,2.7471541716217183,4.461731213357824,3.5690559722713098,3.557263507820052,5.621781328830859,3.5690559722713098,3.5572635078200525,3.843727253973119,3.7681921180955187,3.6797025446810716,6.294620194796238,3.4688673072997975,3.4842450573202353,1.3286289728963072,5.3076819456391835,3.4528223446976627,3.557263507820045
2010-02-04,2.783333881890743,4.604433294970289,3.6832071150182566,3.636647404566578,5.801585951662565,3.6832071150182566,3.636647404566578,3.7834834544956175,3.7091322016769968,3.6419392479734576,6.517214663317976,3.5915356575330915,3.5740311543721583,1.1999661697063564,4.793692523838485,3.4528223446976627,3.636647404566571
2010-02-05,2.780828562662593,4.3360162167283764,3.4684932449198507,3.487329375120966,5.463380433077754,3.4684932449198502,3.487329375120966,3.7416460021317617,3.6681169194205046,3.615713808329715,6.143796655388911,3.385750800055431,3.423408608701934,1.5295048158459634,6.110152090945998,3.4528223446976627,3.4873293751209586
2010-02-06,2.507435435055408,4.2062700254643,3.3647058591122665,3.415152724758336,5.299900232085018,3.3647058591122665,3.415152724758336,3.274352816144704,3.210006761251491,3.322795177949079,5.954966796303985,3.2816896010392873,3.3472418640083457,0.8444561845864591,3.3734811871837036,3.4528223446976627,3.4151527247583284
2010-02-07,2.656771454762022,3.7394759700127365,2.991305035135617,3.155479350122558,4.7117397222160475,2.9913050351356167,3.155479350122558,3.0244135771049607,2.96497921160451,3.1661229606488086,5.403054083719222,2.9775390874386156,3.124621379746463,0.5463373271249435,2.18253916372795,3.4528223446976627,3.155479350122551
2010-02-08,3.3570356550426776,4.419793688342335,3.535509044641359,3.5339340362523184,5.568940047311343,3.535509044641359,3.533934036252319,3.59130510334453,3.520730449880592,3.5214739360535345,6.460446534842611,3.5602516246811047,3.551133062040419,0.6643601550091737,2.6540234121625192,3.4528223446976627,3.5339340362523113
2010-02-09,3.343093819200584,4.735391178044817,3.7879637649266664,3.7094981082890652,5.966592884336469,3.787963764926666,3.7094981082890652,3.930979913817773,3.853730129349996,3.7343961083476973,6.859128128113175,3.7799588511888706,3.7119459720104193,1.021573015954571,4.081037493194438,3.4528223446976627,3.709498108289058
2010-02-10,2.8806144849271047,4.005788349164842,3.2043353011581384,3.3036265542141185,5.047293319947701,3.2043353011581384,3.3036265542141185,3.4621077212563662,3.394071994507629,3.4404876915610316,5.705595367513982,3.1442648843868977,3.246654965079501,1.1327219340646812,4.525061459226377,3.4528223446976627,3.3036265542141114
2010-02-11,2.883025821247242,4.0784285131436775,3.262442076012538,3.34403563032421,5.138819926561034,3.262442076012538,3.34403563032421,3.4427315314817193,3.375076576580388,3.428341897141204,5.812449952348705,3.2031507844884946,3.289756018704634,1.1027194843128294,4.405205981044449,3.4528223446976627,3.344035630324203
2010-02-12,2.8767272515308697,4.455099104995678,3.563750774618927,3.5535741250200017,5.613424872294554,3.5637507746189265,3.5535741250200017,3.699635516212972,3.6269320039838244,3.589379904121453,6.316389508017715,3.4808640373008832,3.4930259658604954,1.0486501693355512,4.189206832469225,3.4528223446976627,3.5535741250199946
2010-02-13,2.8964037508552014,4.178849675053279,3.3427716007008157,3.39989902809753,5.265350590567131,3.3427716007008152,3.39989902809753,3.3994357179007473,3.332631592141465,3.4012022965742386,6.019124413468656,3.3170458662005706,3.373120593518665,0.8164841398488004,3.2617368854520947,3.4528223446976627,3.399899028097523
2010-02-14,3.06066371880689,4.456024444645105,3.564490978105923,3.5540888832236353,5.614590800252833,3.564490978105923,3.5540888832236357,3.678732440233773,3.60643970550782,3.576276994491739,6.4691459703771494,3.565045748326987,3.5546420816867217,0.9672441958430327,3.864001658874727,3.4528223446976627,3.554088883223628
2010-02-15,3.187566740026196,4.831118714541502,3.8645387353824034,3.762750484058112,6.087209580322293,3.864538735382403,3.762750484058112,3.994343852361612,3.915848869316673,3.774115236831412,7.016265242969846,3.8665546716865618,3.7753290755469853,0.9242888751089536,3.6924013212481848,3.4528223446976627,3.7627504840581047
