date_month,Quiscab,San_Francisco,Tzununa,La_Catarata,San_Buenaventura,q_pred_dev_m3s,q_pred_final_m3s,q_total_obs_m3s,n_rivers
2024-01-01,0.8576228080257293,0.1270998486641498,0.11783190095616926,0.007903458488704105,0.007857126908000653,1.118315143042753,1.124491867180938,,
2024-02-01,0.7874237751138622,0.11702525126358702,0.11361585583152442,0.004664877571052201,0.005018933158247359,1.027748692938273,1.0214535078134936,,
2024-03-01,0.786701258151762,0.12073549480327922,0.13378619618954196,0.007512114389950146,0.009238788198436106,1.0579738517329693,1.075876444850179,,
2024-04-01,0.8252203861872355,0.12863623306438954,0.12405694474776587,0.008879565429318769,0.015091121311088496,1.1018842507397981,1.1095687448118394,,
2024-05-01,0.8810005957080472,0.193954475413252,0.16813664811272774,0.02109465641336145,0.02731427269522419,1.2915006483426126,1.230022050158399,,
2024-06-01,1.0903066913286845,0.5659783372924774,0.19268919676542282,0.03869210836327082,0.0629612327624402,1.9506275665122956,2.5364539015543994,,
2024-07-01,1.3134140487640136,0.513361194062882,0.17504532418904767,0.033175353742513757,0.05065540321729902,2.085651323975756,3.1277818087803912,,
2024-08-01,1.5103582720602713,0.35293137993983487,0.1533784493803978,0.02748954692314037,0.03453511892750384,2.078692767231148,2.5400976000398674,,
2024-09-01,2.087956647078196,0.5750337112204064,0.22736697196960448,0.03935853433362257,0.048386599838252636,2.978102464440082,3.515445032366024,,
2024-10-01,2.0961068061090287,0.5896960030864812,0.21097154963401057,0.04087156006596923,0.061715141341958296,2.999361060237448,4.0616596390030555,,
2024-11-01,1.637059744199117,0.3230077166386026,0.14320701807737352,0.02949061376883046,0.046130775035791154,2.178895867719715,2.9688096444348266,,
2024-12-01,1.0804838115169155,0.19509344516488203,0.11395497403798564,0.012564723882174184,0.03239050156560936,1.434487456167567,1.6930670588536738,,
2025-01-01,0.9036279282262248,0.14637815592293546,0.11095389483436462,0.008765438266857667,0.01801352181988429,1.1877389390702668,1.2527563137120774,,
2025-02-01,0.8376384845801762,0.11667510477338408,0.10862536196197782,0.005070193075687557,0.013457507947647166,1.081466652338873,1.1351386240063275,,
2025-03-01,0.7923671141747506,0.10169441311746592,0.12997607814688836,0.003935741583922091,0.005048900976789897,1.0330222479998168,1.0161202994649585,,
2025-04-01,0.8385546724001567,0.1412577283487359,0.12113151823480924,0.018520046654685707,0.02012535790109044,1.139589323539478,1.082064078524192,,
2025-05-01,0.7920137336177211,0.22102508589663578,0.13738055815619807,0.023376970937819444,0.027047442112130275,1.2008437907205047,1.1591029524606289,,
2025-06-01,1.1673426032066345,0.48184344094667586,0.15676517089207967,0.034170796199534635,0.05551478016831969,1.8956367914132444,2.0145629036512136,,
2025-07-01,0.9256143916037775,0.3069756630677953,0.11375056976272215,0.02441252741703108,0.028017899861580743,1.3987710517129066,1.7550750879266175,,
2025-08-01,0.8516372653745836,0.26229141101071496,0.1039238557700188,0.018863199836781867,0.026093464137193722,1.2628091961292929,1.4281352638585052,,
2025-09-01,1.3264508167902629,0.5692099021381349,0.1563588984310627,0.03715180565818529,0.057106463179193996,2.14627788619684,2.358568053181345,,
2025-10-01,1.9500008975305865,0.7223613217210301,0.2185147976683032,0.04244780107274932,0.06383789290802892,2.9971627109006977,3.9500755409352912,,
2025-11-01,1.1037373741467793,0.2368995032099255,0.09424301857749622,0.019474054657402,0.03295673597462761,1.4873106865662309,1.7875202153884524,,
2025-12-01,0.8519302029763499,0.18617077154342454,0.09064125485958592,0.011359198071569524,0.03290986329594622,1.1730112907468762,1.3095676736026258,,
2026-01-01,0.8736405891756858,0.13096233170580457,0.11555952747021953,0.00788304846983162,0.020549477933933736,1.1485949747554753,1.209450617759131,,
2026-02-01,0.748966002038547,0.1115920599232405,0.08971754967101983,0.004523659914014821,0.0077705985494369075,0.962569870096259,0.9986685738331283,,
2026-03-01,0.7059962903299639,0.11537597401919229,0.09770403153473331,0.005732029255409768,0.01226442810585979,0.937072753245159,1.0354153776723185,,
2026-04-01,0.7381260812282562,0.14918450462455254,0.09924555569887161,0.015177065106436544,0.018304070975588872,1.0200372776337057,1.1413292280532181,,
2026-05-01,0.8019177509892371,0.18302094869015045,0.1298572858495097,0.020921286371993954,0.02122674964079107,1.1569440215416824,1.1608812040665677,,
2026-06-01,1.130692990620931,0.4570432259032343,0.1716563286880652,0.03428814139723519,0.04433957367903729,1.838020260288503,1.7510191212226602,,
2026-07-01,0.8336185947541268,0.24256321274496723,0.0985880522958694,0.017006333532701586,0.020440852480473698,1.2122170458081387,1.2762564209403653,,
2026-08-01,0.7827128806421834,0.21049470492323583,0.08425388941841741,0.011781526109773862,0.01279780411026948,1.10204080520388,1.1725270656652964,,
