date,Quiscab,San_Francisco,Tzununa,La_Catarata,San_Buenaventura,q_pred_final_m3s
2013-06-07,1.204452395439148,0.5930231386528468,0.11057134717702866,0.05224024735051248,0.057984560102845036,2.0182716887223813
2013-06-08,1.3227322101593018,0.5988894964414644,0.12744735181331635,0.04703165014055814,0.05881669725028315,2.154917405804924
2013-06-09,1.3121111392974854,0.6219613698915167,0.1473877876996994,0.04619155386272754,0.06283790926370832,2.1904897600151374
2013-06-10,1.2894679307937622,0.6405284980533701,0.15776179730892181,0.04687189090064425,0.060612404169848574,2.1952425212265467
2013-06-11,1.326310157775879,0.6135495599064087,0.1576606035232544,0.04592994840176373,0.04879677213425508,2.192247041741561
2013-06-12,1.2118926048278809,0.5857333142387067,0.1452636420726776,0.04697264321974307,0.04463353511086072,2.034495739469869
2013-06-13,1.2270631790161133,0.4725133123923704,0.14601260423660278,0.046422036300775515,0.04289294972857526,1.9349040816744372
2013-06-14,1.1647201776504517,0.48807971862305755,0.14613553881645203,0.046374188651724324,0.0403834198302495,1.885693043571935
2013-06-15,1.3673856258392334,0.4719326473521796,0.15253126621246338,0.04623830166106686,0.035350289681595364,2.073438130746539
2013-06-16,1.3878761529922485,0.4617322303485062,0.15872228145599365,0.044956669094234424,0.0335136743308892,2.0868010082218715
2013-06-17,1.859861135482788,0.45497074699428364,0.17058460414409637,0.046370450413145636,0.03720453531895945,2.568991472353273
2013-06-18,1.7886098623275757,0.4653247489112662,0.1883460134267807,0.04755310971394598,0.039603727097728296,2.529437461477297
2013-06-19,1.7476717233657837,0.4824008019671105,0.1888936311006546,0.05075614393335169,0.04552966192001282,2.5152519622869134
2013-06-20,2.2190909385681152,0.5955886862863462,0.19474782049655914,0.0674830496133727,0.0709974853361507,3.147907980300544
2013-06-21,2.5401806831359863,0.6547458934070427,0.2070540338754654,0.07541934217010295,0.06774978239367652,3.545149734982274
2013-06-22,2.5688726902008057,0.7630253191653438,0.19767984747886658,0.06805881842962043,0.06163796526253376,3.65927464053717
2013-06-23,2.425407886505127,0.6942486688821925,0.18547530472278595,0.054472730586580115,0.05275401024422235,3.412358600940908
2013-06-24,2.543260335922241,0.6759766054652752,0.21087108552455902,0.04717514133891615,0.053107933321072075,3.530391101572064
