n,obs_mean,sim_mean,bias,relative_bias_pct,mae,rmse,pearson_r,model,variable,month
1054,1.5286393068467115,1.5690873248546617,0.040448018007950004,2.6460145193692868,2.528158020772553,5.065274296111968,-0.032052608270218774,MRI-ESM2-0,precip_consensus,3
1020,3.3015951336251543,2.1228153246932076,-1.1787798089319474,-35.703342209547245,3.72605084207794,5.773591708420746,0.022154507427702044,MRI-ESM2-0,precip_consensus,4
1054,8.25663468976617,7.910414863631522,-0.3462198261346463,-4.193231735973187,7.326001462417207,9.864540773528777,0.09079155180689125,MRI-ESM2-0,precip_consensus,5
1020,10.943573573043981,13.455103036116581,2.5115294630726006,22.949811104290067,8.609427676926765,10.946971736246018,-0.008838763445589218,MRI-ESM2-0,precip_consensus,6
1054,7.218289280959809,11.278779167322844,4.060489886363035,56.25280074426603,8.232091783138094,10.508371660601254,0.01575942948892324,MRI-ESM2-0,precip_consensus,7
1054,8.047922313901696,10.926818144899704,2.878895830998008,35.77191377736221,7.87834829436142,9.949446269199525,0.06147842849067338,MRI-ESM2-0,precip_consensus,8
1020,11.492642896448613,14.054637458006573,2.561994561557959,22.292475148163277,9.085510599843332,12.11087819467416,-0.0017717235348441622,MRI-ESM2-0,precip_consensus,9
1054,7.302695459658507,11.64232108943282,4.339625629774311,59.42498429172127,9.093980842176844,12.992409747750614,0.10231255822037272,MRI-ESM2-0,precip_consensus,10
1020,2.423605491486269,3.202500526841316,0.7788950353550473,32.137863942427046,3.824132696999324,6.797716766505826,0.07632396476065569,MRI-ESM2-0,precip_consensus,11
1054,0.7674585471686034,2.4944310034552264,1.7269724562866233,225.02485152559305,2.822737209457704,8.139028323783933,-0.037121455614073706,MRI-ESM2-0,precip_consensus,12
1054,15.332099226326973,15.799357236947507,0.4672580106205328,3.047580137090407,1.728030750351165,2.117217607131085,-0.04965935281522309,MRI-ESM2-0,tas,1
960,16.029824437417012,16.25854971439246,0.2287252769754455,1.426873250349219,1.5540043426502825,1.9157293674832836,0.04392497653323795,MRI-ESM2-0,tas,2
1054,16.62624387650164,17.2979626901718,0.6717188136701636,4.040111637118012,1.4681921289265727,1.8648914432526933,0.1356776195091487,MRI-ESM2-0,tas,3
1020,17.132186214938045,18.43484418626438,1.3026579713263384,7.603571167061642,1.807306984690684,2.2177439034058537,-0.07242543701026655,MRI-ESM2-0,tas,4
1054,17.043248637548622,18.79512604930904,1.751877411760424,10.279011056030697,1.8847222954596792,2.2879434534031264,0.03815653107918605,MRI-ESM2-0,tas,5
1020,16.62766233701668,18.29536133662665,1.6676989996099725,10.02966602164709,1.6903288284024542,1.9560473771910387,-0.036943781567091376,MRI-ESM2-0,tas,6
1054,16.56660255028934,17.995082453641327,1.4284799033519868,8.622648482184044,1.4392425732411545,1.6302483019451113,0.058500603545436285,MRI-ESM2-0,tas,7
1054,16.605652794195006,17.896500449502454,1.2908476553074462,7.773543571612553,1.3036669756591566,1.4911337734467756,0.07469660964645305,MRI-ESM2-0,tas,8
1020,16.254945785407532,17.650333970798577,1.3953881853910426,8.584391506514388,1.404806905344662,1.5532830055545888,0.17311087035101105,MRI-ESM2-0,tas,9
