relative_level_m,wet_pixels,area_km2,volume_km3,mean_water_depth_m,area_pct_reference,volume_pct_reference,exposed_area_from_reference_km2,storage_loss_from_reference_km3,absolute_level_temporal_2014_median_m,absolute_level_temporal_2014_min_m,absolute_level_temporal_2014_max_m,absolute_level_area_anchored_2026_m,dA_dH_km2_per_m,dV_dH_numeric_km2,dVdH_minus_area_km2
-317.8999999999984,305075,17.01488703014048,0.07852156841192424,4.614874508001712,13.444514906742244,0.3101760287464757,109.5414606563628,25.236641801644737,1239.6600000000017,1239.4100000000017,1240.1900000000014,1237.4395226000015,1.3904159097313986,17.01557304114584,0.0006860110053601431
-317.79999999999836,307599,17.155657577920778,0.08023009005613113,4.676596609120175,13.55574642562979,0.31692503375676045,109.40069010858251,25.234933280000533,1239.7600000000016,1239.5100000000016,1240.2900000000016,1237.5395226000016,1.414398213830255,17.15577897306091,0.00012139514013398411
-317.69999999999834,310147,17.297766672906594,0.08195272420653721,4.737763305299947,13.668035613476643,0.32372978601225505,109.2585810135967,25.233210645850125,1239.8600000000015,1239.6100000000015,1240.3900000000017,1237.6395226000018,1.4316877819015104,17.298311729379538,0.0005450564729443386
-317.5999999999983,312733,17.441995134301145,0.08368975240200782,4.798175424176384,13.781999443842405,0.33059139764824874,109.11435255220215,25.231473617654654,1239.9600000000016,1239.7100000000016,1240.4900000000016,1237.7395226000017,1.456506678003808,17.442928112882342,0.0009329785811971192
-317.4999999999983,315370,17.58906800850742,0.08544130982911448,4.857637129368566,13.898210820746705,0.3375104026789586,108.96727967799586,25.229722060227548,1240.0600000000018,1239.8100000000018,1240.5900000000015,1237.8395226000016,1.4857873981245182,17.589813621204918,0.0007456126974965116
-317.3999999999983,318061,17.739152613926116,0.08720771512624961,4.916115049249152,14.016801952809455,0.34448805979028696,108.81719507257716,25.227955654930412,1240.1600000000017,1239.9100000000017,1240.6900000000016,1237.9395226000017,1.4988940061785672,17.738903945358206,-0.00024866856790950465
-317.29999999999825,320745,17.888846809743203,0.08898909061818693,4.974557139687663,14.135084598092408,0.35152485218975593,108.66750087676009,25.226174279438474,1240.2600000000016,1240.0100000000016,1240.7900000000018,1238.0395226000019,1.5122794782337337,17.889403324627136,0.0005565148839323797
-317.1999999999982,323484,18.04160850957293,0.09078559579117586,5.032012292196937,14.255791068073778,0.3586214098802107,108.51473917693036,25.224377774265488,1240.3600000000017,1240.1100000000017,1240.8900000000017,1238.1395226000018,1.546579750375109,18.042282897540023,0.0006743879670914055
-317.0999999999982,326291,18.198162759818295,0.09259754719769575,5.088290967599869,14.379494266773198,0.36577898330777586,108.358184926685,25.222565822858968,1240.4600000000019,1240.2100000000019,1240.9900000000016,1238.2395226000017,1.5644270464486705,18.19757380750401,-0.0005889523142847963
-316.9999999999982,329094,18.354493918862737,0.09442511055267748,5.144522696735196,14.50302118731273,0.37299822707984415,108.20185376764056,25.220738259503985,1240.5600000000018,1240.3100000000018,1241.0900000000017,1238.3395226000018,1.574466150490072,18.35468590006416,0.00019198120142149833
-316.89999999999816,331937,18.51305598991638,0.0962684843777094,5.200032043879982,14.62831088945112,0.38027992539672056,108.0432916965869,25.218894885678953,1240.6600000000017,1240.4100000000017,1241.1900000000019,1238.439522600002,1.5992850465923873,18.513724722564486,0.0006687326481049638
-316.79999999999814,334829,18.674350928181287,0.09812785549719122,5.2546862739474065,14.755759999048099,0.3876248162524561,107.881996758322,25.21703551455947,1240.7600000000018,1240.5100000000018,1241.2900000000018,1238.5395226000019,1.6246616706969732,18.67464779850339,0.00029687032210290454
-316.6999999999981,337763,18.83798832405585,0.10000341393741094,5.308603669199007,14.885060029323874,0.3950336502892065,107.71835936244744,25.21515995611925,1240.860000000002,1240.610000000002,1241.3900000000017,1238.6395226000018,1.6483651107946766,18.83838144979547,0.0003931257396203591
